DIFF_CMD	*HASH_VALUE	title_id	name	women_name
DIFF CHANGED 1658 	_B7DD1308926C93EF	gn_healer_fyros_spire_karavan	healer_fyros_spire_karavan	
DIFF SWAP 1778 1659				
DIFF CHANGED 1659 	_DD24F6F15B14D267	gn_healer_matis_spire_kami	healer_matis_spire_kami	
DIFF SWAP 1856 1660				
DIFF CHANGED 1660 	_B14D1308118C1BF8	gn_healer_matis_spire_karavan	healer_matis_spire_karavan	
DIFF SWAP 1830 1661				
DIFF CHANGED 1661 	_20BDB7CB9E228EA0	gn_healer_tryker_spire_kami	healer_tryker_spire_kami	
DIFF SWAP 1829 1662				
DIFF CHANGED 1662 	_788C8F387ABB97F5	gn_healer_tryker_spire_karavan	healer_tryker_spire_karavan	
DIFF SWAP 1832 1663				
DIFF CHANGED 1663 	_DFD52AF15B738A5D	gn_healer_zorai_spire_kami	healer_zorai_spire_kami	
DIFF SWAP 1831 1664				
DIFF CHANGED 1664 	_341E13FE0FCB3303	gn_healer_zorai_spire_karavan	healer_zorai_spire_karavan	
DIFF SWAP 1828 1665				
DIFF CHANGED 1665 	_68D7BC9B2A5880AF	gn_hill	hill	
DIFF SWAP 1826 1666				
DIFF CHANGED 1666 	_E9C7A0A1AB4864AE	gn_hole	hole	
DIFF SWAP 1679 1667				
DIFF CHANGED 1667 	_2DB88BB8E1886CB4	gn_horde_barrack_1	horde_barrack_1	
DIFF SWAP 1675 1668				
DIFF CHANGED 1668 	_E6A9DDEDEAB8B4BA	gn_horde_etendard_1	horde_etendard_1	
DIFF SWAP 1818 1669				
DIFF CHANGED 1669 	_E739DCA55768AC6A	gn_horde_tower_1	horde_tower_1	
DIFF CHANGED 1670 	_670648C9E9A990A6	gn_irolus_vadagaan	Irolus Vadagaan	
DIFF SWAP 1793 1671				
DIFF CHANGED 1671 	_6588609F97C77854	gn_kami_device_1	kami_device_1	
DIFF SWAP 1850 1672				
DIFF CHANGED 1672 	_024E05EDA4E9A00D	gn_kami_fighter_base	kami_fighter_base	
DIFF SWAP 1728 1673				
DIFF CHANGED 1673 	_667888A625B48473	gn_kami_hut_1	kami_hut_1	
DIFF SWAP 1856 1674				
DIFF CHANGED 1674 	_F3CC413A310B40CF	gn_kami_landkeeper_200	kami_landkeeper_200	
DIFF SWAP 1822 1675				
DIFF CHANGED 1675 	_EC2F5D09DE16CCA0	gn_kami_patrol_base	kami_patrol_base	
DIFF SWAP 1692 1676				
DIFF CHANGED 1676 	_E315A8AE62D66CB5	gn_kami_tower_1	kami_tower_1	
DIFF SWAP 1800 1677				
DIFF CHANGED 1677 	_85AE391962ED49D5	gn_kami_trooper_code1	kami_trooper_code1	
DIFF SWAP 1787 1678				
DIFF CHANGED 1678 	_85AE391962FD49D6	gn_kami_trooper_code2	kami_trooper_code2	
DIFF SWAP 1808 1679				
DIFF CHANGED 1679 	_85AE3919620D49D7	gn_kami_trooper_code3	kami_trooper_code3	
DIFF SWAP 1758 1680				
DIFF CHANGED 1680 	_85AE3919621D49D8	gn_kami_trooper_code4	kami_trooper_code4	
DIFF SWAP 1820 1681				
DIFF CHANGED 1681 	_64EF9D17DE168CA6	gn_kami_wizard_base	kami_wizard_base	
DIFF SWAP 1866 1682				
DIFF CHANGED 1682 	_6C7B3102E98B9CC0	gn_karavan_barrack_1	karavan_barrack_1	
DIFF SWAP 1860 1683				
DIFF CHANGED 1683 	_E60525F3EA58448C	gn_karavan_device_1	karavan_device_1	
DIFF SWAP 1694 1684				
DIFF CHANGED 1684 	_AD5C61162BDAA4C5	gn_karavan_gateway_1	karavan_gateway_1	
DIFF SWAP 1745 1685				
DIFF CHANGED 1685 	_5CF3421DFCFF4546	gn_karavan_lieutenant_200	karavan_lieutenant_200	
DIFF SWAP 1836 1686				
DIFF CHANGED 1686 	_440B61F12A6E89EB	gn_karavan_medic_base	karavan_medic_base	
DIFF SWAP 1861 1687				
DIFF CHANGED 1687 	_C16D3D7F04103502	gn_karavan_patrol_base	karavan_patrol_base	
DIFF SWAP 1895 1688				
DIFF CHANGED 1688 	_2AE7B3C668FAC0B9	gn_karavan_tower_1	karavan_tower_1	
DIFF SWAP 1865 1689				
DIFF CHANGED 1689 	_48418E61484CD5FA	gn_karavan_trooper_base	karavan_trooper_base	
DIFF SWAP 1802 1690				
DIFF CHANGED 1690 	_5B42466FB36F3159	gn_karavan_trooper_code1	karavan_trooper_code1	
DIFF SWAP 1859 1691				
DIFF CHANGED 1691 	_6E16FC58E805D08F	gn_karavan_wall_1	karavan_wall_1	
DIFF SWAP 1753 1692				
DIFF CHANGED 1692 	_CE36BC9F9929906D	gn_kincherC1	kincherC1	
DIFF SWAP 1840 1693				
DIFF CHANGED 1693 	_4E36BC9F9929906F	gn_kincherC3	kincherC3	
DIFF SWAP 1841 1694				
DIFF CHANGED 1694 	_8F36BC9F99299070	gn_kincherC4	kincherC4	
DIFF SWAP 1875 1695				
DIFF CHANGED 1695 	_9836BC9F99299094	gn_kincherCX	kincherCX	
DIFF SWAP 1895 1696				
DIFF CHANGED 1696 	_69D69CA3627A68A7	gn_kipucka_leader	kipucka_leader	
DIFF SWAP 1820 1697				
DIFF CHANGED 1697 	_D166B4B95E19DC78	gn_kirostaC1	kirostaC1	
DIFF SWAP 1874 1698				
DIFF CHANGED 1698 	_5166B4B95E19DC7A	gn_kirostaC3	kirostaC3	
DIFF SWAP 1874 1699				
DIFF CHANGED 1699 	_9266B4B95E19DC7B	gn_kirostaC4	kirostaC4	
DIFF SWAP 1874 1700				
DIFF CHANGED 1700 	_9B66B4B95E19DC9F	gn_kirostaCX	kirostaCX	
DIFF SWAP 1824 1701				
DIFF CHANGED 1701 	_860D550F25E8D430	gn_kitin_larva_event	kitin_larva_event	
DIFF SWAP 1849 1702				
DIFF CHANGED 1702 	_8975165D89805DF6	gn_kitin_pondeuse_event	kitin_pondeuse_event	
DIFF SWAP 1790 1703				
DIFF CHANGED 1703 	_6813D31FAB098492	gn_ladamis_valoris	Ladamis Valoris	
DIFF SWAP 1774 1704				
DIFF CHANGED 1704 	_69B7145F21F88C7B	gn_lani_lido	Lani Lido	
DIFF SWAP 1760 1705				
DIFF CHANGED 1705 	_D508D89D1BD99C84	gn_lano_fergoto	Lano Fergoto	
DIFF SWAP 1783 1706				
DIFF CHANGED 1706 	_D26774A124679873	gn_lardo_cicci	Lardo Cicci	
DIFF SWAP 1818 1707				
DIFF CHANGED 1707 	_2A4790A0E35593A0	gn_lasini_choci	Lasini Chochi	
DIFF SWAP 1822 1708				
DIFF CHANGED 1708 	_98F7B0AE61C87495	gn_lono_sigrefi	Lono Sigrefi	
DIFF SWAP 1905 1709				
DIFF CHANGED 1709 	_EAB70096E488445E	gn_lorio_malara	Lorio Malara	
DIFF SWAP 1815 1710				
DIFF CHANGED 1710 	_6A98E05DE556EC5C	gn_ma_cho_sung	Ma Cho Sung	
DIFF SWAP 1902 1711				
DIFF CHANGED 1711 	_7F2E35DC0F5448EB	gn_mac_bargan_rochan	Mac Bargan Rochan	
DIFF SWAP 1893 1712				
DIFF CHANGED 1712 	_6AADC52FE1E33441	gn_mac_furdy_soroli	Mac Furdy Solori	
DIFF SWAP 1850 1713				
DIFF CHANGED 1713 	_03FD5DE98C7348F9	gn_mac_liggon_dallen	Mac Liggon Dallen	
DIFF SWAP 1763 1714				
DIFF CHANGED 1714 	_C59E89FD521330F8	gn_mac_silith_noksan	Mac Silith Noksan	
DIFF SWAP 1765 1715				
DIFF CHANGED 1715 	_AA5750AA61A8A486	gn_magic	magic	
DIFF SWAP 1814 1716				
DIFF CHANGED 1716 	_24E53BA7A317349C	gn_malo_canda	Malo Canda	
DIFF SWAP 1803 1717				
DIFF CHANGED 1717 	_A583629AB8A0AD46	gn_maurauder_guard_magic	maurauder_guard_magic	
DIFF SWAP 1875 1718				
DIFF CHANGED 1718 	_A4D3729A3960C14C	gn_maurauder_guard_melee	maurauder_guard_melee	
DIFF SWAP 1776 1719				
DIFF CHANGED 1719 	_65F3629F3980C948	gn_maurauder_guard_range	maurauder_guard_range	
DIFF SWAP 1784 1720				
DIFF CHANGED 1720 	_6E56C8B0E6CAC497	gn_maurauder_hero	maurauder_hero	
DIFF SWAP 1908 1721				
DIFF CHANGED 1721 	_15961F9DE5D9588F	gn_me_balla_soufi	Me Balla Soufi	
DIFF SWAP 1904 1722				
DIFF CHANGED 1722 	_9AD6D0B1DAC49498	gn_ming_xi_ying	Ming Xi Ying	
DIFF SWAP 1841 1723				
DIFF CHANGED 1723 	_E7D8DCAC6599BCB1	gn_mirador	mirador	
DIFF SWAP 1729 1724				
DIFF CHANGED 1724 	_D97394995F32A0B7	gn_mong_chi_sa	Mong Chi Sa	
DIFF SWAP 1778 1725				
DIFF CHANGED 1725 	_239660A8A629DCAF	gn_mora_falari	mora_falari	
DIFF SWAP 1919 1726				
DIFF CHANGED 1726 	_D6E7ACA76AB8C891	gn_morio_lario	Morio Lario	
DIFF SWAP 1861 1727				
DIFF CHANGED 1727 	_ABD8B8AAA5C77FB1	gn_noriko_suena	Noriko Suena	
DIFF SWAP 1897 1728				
DIFF CHANGED 1728 	_1E92FBAAEB0900AD	gn_o_carlan_tryxi	O'Carlan Tryxi	
DIFF SWAP 1901 1729				
DIFF CHANGED 1729 	_22B2E4622BD9C8A5	gn_o_lormy_berran	O'Lormy Berran	
DIFF SWAP 1897 1730				
DIFF CHANGED 1730 	_2B08F887E9F67BC7	gn_ordis_nirosis	Ordis Nirosis	
DIFF SWAP 1839 1731				
DIFF CHANGED 1731 	_EDC7F4B4E799C4C3	gn_prisonner	prisonner	
DIFF SWAP 1816 1732				
DIFF CHANGED 1732 	_6218888FEDD9D0BF	gn_queen_guard	queen_guard	
DIFF SWAP 1846 1733				
DIFF CHANGED 1733 	_E93758B26688E88A	gn_range	range	
DIFF SWAP 1847 1734				
DIFF CHANGED 1734 	_EBD8689B2605C0B4	gn_relaus_xogips	Relaus Xogips	
DIFF SWAP 1869 1735				
DIFF CHANGED 1735 	_DF85227CF9FF4D50	gn_strangers_welcomer_t1	strangers_welcomer_t1	
DIFF SWAP 1775 1736				
DIFF CHANGED 1736 	_AE48FC9BAB28ACA1	gn_target	jarre	
DIFF SWAP 1829 1737				
DIFF CHANGED 1737 	_89B23A7289BD810B	gn_tcm_chlorogoo_patrol	tcm_chlorogoo_patrol	
DIFF SWAP 1758 1738				
DIFF CHANGED 1738 	_A2167AE198E30288	gn_tcm_chlorogoo_prisonner	tcm_chlorogoo_prisonner	
DIFF SWAP 1855 1739				
DIFF CHANGED 1739 	_ECB1BD03707664AA	gn_tcm_master_dummy	tcm_master_dummy	
DIFF SWAP 1853 1740				
DIFF CHANGED 1740 	_0EE1327C0EEC7915	gn_tcm_trooper_training	tcm_trooper_training	
DIFF SWAP 1804 1741				
DIFF CHANGED 1741 	_ED3773B127B768AC	gn_tini_solni	Tini Solni	
DIFF SWAP 1915 1742				
DIFF CHANGED 1742 	_EC359769684A0CC9	gn_tower_1	tower_1	
DIFF SWAP 1800 1743				
DIFF CHANGED 1743 	_246980B16B6A44B6	gn_tower_event	tower_event	
DIFF SWAP 1788 1744				
DIFF CHANGED 1744 	_2D47AC992909F8B0	gn_tower_kami	tower_kami	
DIFF SWAP 1813 1745				
DIFF CHANGED 1745 	_6AE9A8AC6608D0B0	gn_tower_karavan	tower_karavan	
DIFF SWAP 1903 1746				
DIFF CHANGED 1746 	_EA8B751DEA9A9CC2	gn_traitre_corsaire	traitre_corsaire	
DIFF SWAP 1789 1747				
DIFF CHANGED 1747 	_98529AC61B56E2A6	gn_warmap_marauder_chief_250	warmap_marauder_chief_250	
DIFF SWAP 1764 1748				
DIFF CHANGED 1748 	_9E91C57590462E70	gn_warmap_marauder_hero_200	warmap_marauder_hero_200	
DIFF SWAP 1767 1749				
DIFF CHANGED 1749 	_A66727F41609A666	gn_warmap_marauder_leader_200	warmap_marauder_leader_200	
DIFF SWAP 1791 1750				
DIFF CHANGED 1750 	_A0194FC520244E98	gn_warrior_fyros_spire_kami	warrior_fyros_spire_kami	
DIFF SWAP 1817 1751				
DIFF CHANGED 1751 	_778A1B4DBAECA304	gn_warrior_fyros_spire_karavan	warrior_fyros_spire_karavan	
DIFF SWAP 1786 1752				
DIFF CHANGED 1752 	_24194FC520645E68	gn_warrior_matis_spire_kami	warrior_matis_spire_kami	
DIFF SWAP 1826 1753				
DIFF CHANGED 1753 	_398A034FB4FCABEC	gn_warrior_matis_spire_karavan	warrior_matis_spire_karavan	
DIFF SWAP 1848 1754				
DIFF CHANGED 1754 	_7E29B7E059186A00	gn_warrior_tryker_spire_kami	warrior_tryker_spire_kami	
DIFF SWAP 1852 1755				
DIFF CHANGED 1755 	_F8618065F86CC7FE	gn_warrior_tryker_spire_karavan	warrior_tryker_spire_karavan	
DIFF SWAP 1855 1756				
DIFF CHANGED 1756 	_AA194FC51C644E84	gn_warrior_zorai_spire_kami	warrior_zorai_spire_kami	
DIFF SWAP 1918 1757				
DIFF CHANGED 1757 	_7CE9E34DB54DA3FA	gn_warrior_zorai_spire_karavan	warrior_zorai_spire_karavan	
DIFF SWAP 1785 1758				
DIFF CHANGED 1758 	_692A94AC2DF9D0BE	gn_watchtower	watchtower	
DIFF SWAP 1867 1759				
DIFF CHANGED 1759 	_E39398B3DFF79CA9	gn_xala_rokian	Xala Rokian	
DIFF SWAP 1809 1760				
DIFF CHANGED 1760 	_64A3A8A0E3266FA7	gn_xan_mi_chong	Xan Mi Chong	
DIFF SWAP 1866 1761				
DIFF CHANGED 1761 	_6346E4BE66327FA9	gn_xao_tun	Xao Tun	
DIFF SWAP 1798 1762				
DIFF CHANGED 1762 	_ECE65BB9E717EC5D	gn_xeim_wi_lo	Xeim Wi Lo	
DIFF SWAP 1856 1763				
DIFF CHANGED 1763 	_190784CA6979305A	gn_magicpanel	Panneau sur la magie	
DIFF SWAP 1828 1764				
DIFF CHANGED 1764 	_3D6E641B66F0C369	gn_foragepanel	Panneau sur la récolte	
DIFF SWAP 1773 1765				
DIFF CHANGED 1765 	_574755C6ECC96858	gn_fightpanel	Panneau sur le combat	
DIFF SWAP 1855 1766				
DIFF CHANGED 1766 	_03793DC630696470	gn_craftpanel	Panneau sur l'artisanat	
DIFF SWAP 1794 1767				
DIFF CHANGED 1767 	_810DF59AC3E83012	office_tourisme_f	Guide Touristique de Pyr	
DIFF SWAP 1795 1768				
DIFF CHANGED 1768 	_5DA3AE903F0A15D4	office_tourisme_m	Guide Touristique d'Yrkanis	
DIFF SWAP 1796 1769				
DIFF CHANGED 1769 	_D993BE9FBD2DC588	office_tourisme_t	Guide Touristique de Fairhaven	
DIFF SWAP 1797 1770				
DIFF CHANGED 1770 	_810D7AAE40883012	office_tourisme_z	Guide Touristique de Zora	
DIFF SWAP 1811 1771				
DIFF CHANGED 1771 	_5479EC8969F54E6B	cwmf03_bandit	Bandit d'Avalae	
DIFF SWAP 1846 1772				
DIFF CHANGED 1772 	_AC29E4FE53F5165E	cwzf03_goo	Ragus Contaminé	
DIFF SWAP 1911 1773				
DIFF CHANGED 1773 	_59E9E4ACEAE863BF	cwff03_termit	Termitière	
DIFF SWAP 1860 1774				
DIFF CHANGED 1774 	_ABC877AE9E64B34B	cwff03_goari	Goari Pondeuse	
DIFF SWAP 1837 1775				
DIFF CHANGED 1775 	_286786B1A3D888AC	stele_epee_bois	Stèle	
DIFF SWAP 1813 1776				
DIFF CHANGED 1776 	_6D7079069A6AE508	corsaire_dechu_coffer	Coffre de Corsaire	
DIFF SWAP 1849 1777				
DIFF CHANGED 1777 	_13A4529EB7A07482	kef0904observer100	Observateur Campement du Lac Nord (1)	
DIFF SWAP 1790 1778				
DIFF CHANGED 1778 	_5FB8B6B91D8A7DB0	kef0904observer150	Observateur Campement des Hautes Tours (2)	
DIFF SWAP 1860 1779				
DIFF CHANGED 1779 	_06FDE3E3A46CE026	kef0904observer200	Observateur Campement de la Colonne du Dragon (3)	
DIFF SWAP 1809 1780				
DIFF CHANGED 1780 	_367AAFB1A918F404	kef0904observer210	Observateur Campement de la Crête Eternelle (4)	
DIFF SWAP 1783 1781				
DIFF CHANGED 1781 	_957BA930A758DC04	kef0904observer250	Observateur Campement de la Forêt Enflammée (5)	
DIFF SWAP 1818 1782				
DIFF CHANGED 1782 	_A2C3F2BEB998E7DA	kef0904observer260	Observateur Campement du Couloir Brûlé (6)	
DIFF SWAP 1822 1783				
DIFF CHANGED 1783 	_8D0516CD4B9323BF	kem0904observer100	Observateur Campement de la Poussée (1)	
DIFF SWAP 1905 1784				
DIFF CHANGED 1784 	_3DF6BF3A9D57762E	kem0904observer150	Observateur Campement du Sentier des Torbaks (2)	
DIFF SWAP 1815 1785				
DIFF CHANGED 1785 	_078B7340248958DF	kem0904observer200	Observateur Campement de la Petite Montagne (3)	
DIFF SWAP 1902 1786				
DIFF CHANGED 1786 	_2B8EB867EBACF229	kem0904observer210	Observateur Campement des Chutes des Deux Totems (4)	
DIFF SWAP 1893 1787				
DIFF CHANGED 1787 	_46C820287320E968	kem0904observer250	Observateur Campement du Bosquet de la Confusion (5)	
DIFF SWAP 1850 1788				
DIFF CHANGED 1788 	_A533FABADE5A85DD	kem0904observer260	Observateur Campement du Bosquet Ouest (6)	
DIFF SWAP 1856 1789				
DIFF CHANGED 1789 	_23932F3E63103A6A	ket0904observer100	Observateur Campement des Criques Ensorcelées (1)	
DIFF SWAP 1911 1790				
DIFF CHANGED 1790 	_A7185AC75C29CD9B	ket0904observer150	Observateur Campement de l'Eau du Repos (2)	
DIFF SWAP 1814 1791				
DIFF CHANGED 1791 	_671A9607D8A801DC	ket0904observer200	Observateur Campement des Cimes Jumelles (3)	
DIFF SWAP 1803 1792				
DIFF CHANGED 1792 	_11FE185565BD9161	ket0904observer210	Observateur Campement de la Promenade Caverneuse (4)	
DIFF SWAP 1875 1793				
DIFF CHANGED 1793 	_218CBB0DDA7848CB	ket0904observer250	Observateur Campement des Etangs de Loria (5)	
DIFF SWAP 1813 1794				
DIFF CHANGED 1794 	_EB43F3FC07B9350A	ket0904observer260	Observateur Campement du Trou du Silence (6)	
DIFF SWAP 1905 1795				
DIFF CHANGED 1795 	_D4851E97F8708C82	kez0904observer100	Observateur Campement de Sai-Shun (1)	
DIFF SWAP 1908 1796				
DIFF CHANGED 1796 	_8B4B7BE0234BD5B3	kez0904observer150	Observateur Campement de l'Arc des Kinchers (2)	
DIFF SWAP 1904 1797				
DIFF CHANGED 1797 	_9521C99DBE21D797	kez0904observer200	Observateur Campement de Gu-Qin (3)	
DIFF SWAP 1841 1798				
DIFF CHANGED 1798 	_884F502EF77CE13B	kez0904observer210	Observateur Campement du Vallon des Espérances (4)	
DIFF SWAP 1901 1799				
DIFF CHANGED 1799 	_7493CF045859B8A2	kez0904observer250	Observateur Campement de la Vallée Perdue (5)	
DIFF SWAP 1911 1800				
DIFF CHANGED 1800 	_E8007F8774ADE278	kez0904observer260	Observateur Campement du Promontoire du Désespoir (6)	
DIFF SWAP 1818 1801				
DIFF CHANGED 1801 	_0240250D47ED1404	fct_dynastic_merchant	Marchand Dynastique	
DIFF SWAP 1905 1802				
DIFF CHANGED 1802 	_FFEFE5912232C840	fct_federal_merchant	Marchand Fédéral	
DIFF SWAP 1846 1803				
DIFF CHANGED 1803 	_82B01B0EEC07D001	fct_imperial_merchant	Marchand Impérial	
DIFF SWAP 1852 1804				
DIFF CHANGED 1804 	_1CF36CAE23B9BCC5	fct_royal_merchant	Marchand Royal	
DIFF SWAP 1907 1805				
DIFF CHANGED 1805 	_A5F9146E2CEAF8AC	gn_autel	Autel	
DIFF SWAP 1907 1806				
DIFF CHANGED 1806 	_A0D75C1A6ACA1CCB	fct_tryker_governor	Tryker Governor	
DIFF SWAP 1913 1807				
DIFF CHANGED 1807 	_72F86E8F01BBC5F9	fct_fyros_emperor	Fyros Emperor	Fyros Empress
DIFF SWAP 1902 1808				
DIFF CHANGED 1808 	_9361C9FFE8164799	fct_matis_king	Matis King	Matis Queen
DIFF SWAP 1815 1809				
DIFF CHANGED 1809 	_C11D94848FDAEC96	fct_zorai_grand_sage	Zoraï Grand Sage	
DIFF SWAP 1898 1810				
DIFF CHANGED 1810 	_23AA7CAC6CD8BC8E	fct_chronicler	Chronicler	
DIFF SWAP 1914 1811				
DIFF CHANGED 1811 	_2AE92CA8D936DCAE	fct_royal_adviser	Royal Adviser	
DIFF SWAP 1835 1812				
DIFF CHANGED 1812 	_65D7608B191BC0C3	fct_matis_minstrel	Matis Minstrel	
DIFF SWAP 1918 1813				
DIFF CHANGED 1813 	_E2FA2498E2F827B8	fct_matis_herena	Matis Herena	
DIFF SWAP 1827 1814				
DIFF CHANGED 1814 	_C2D0957502FFFCFF	fct_matis_prince	Matis Prince	Matis Princess
DIFF SWAP 1910 1815				
DIFF CHANGED 1815 	_E92BDCB062D600B2	fct_fyros_senator	Fyros Senator	
DIFF SWAP 1836 1816				
DIFF CHANGED 1816 	_FFE0E91CF99A6109	fct_imperial_alchemist	Imperial Alchemist	
DIFF SWAP 1821 1817				
DIFF CHANGED 1817 	_43B0F56E04BFBCF1	fct_fyros_prince	Fyros Prince	Fyros Princess
DIFF SWAP 1826 1818				
DIFF CHANGED 1818 	_8E8622613B4C95FB	fct_tryker_vice_governor	Tryker Vice-Governor	
DIFF SWAP 1893 1819				
DIFF CHANGED 1819 	_0EC31CA7E46994AE	fct_zorai_sage	Zoraï Sage	
DIFF SWAP 1853 1820				
DIFF CHANGED 1820 	_9F73B8B5690B94A1	fct_marauder_scout	Marauder Scout	
DIFF SWAP 1830 1821				
DIFF CHANGED 1821 	_9B7380A5645A3CA6	fct_marauder_chief	Marauder Chief	
DIFF SWAP 1859 1822				
DIFF CHANGED 1822 	_E14B80C29F7BB0BD	fct_spy	Spy	
DIFF SWAP 1876 1823				
DIFF CHANGED 1823 	_A064353AF0B9B1FE	Title00050	Apprentice Butcher	Apprentice Butcher
DIFF SWAP 1877 1824				
DIFF CHANGED 1824 	_B009174F0DE2AEA1	Title00051	Butcher	Butcher
DIFF SWAP 1878 1825				
DIFF CHANGED 1825 	_61362D40AF28C90C	Title00052	Apprentice Florist	Apprentice Florist
DIFF SWAP 1879 1826				
DIFF CHANGED 1826 	_2CB82F5111D3EEAB	Title00053	Florist	Florist
DIFF SWAP 1880 1827				
DIFF CHANGED 1827 	_A57FE30530299E47	Title00054	Apprentice Water-Carrier	Apprentice Water-Carrier
DIFF SWAP 1881 1828				
DIFF CHANGED 1828 	_478F749FC867F76F	Title00055	Water-Carrier	Water-Carrier
DIFF SWAP 1882 1829				
DIFF CHANGED 1829 	_5B37A8849FA2AB0A	Title00056	Apprentice Magnetic Cartographe	Apprentice Magnetic Cartographe
DIFF SWAP 1883 1830				
DIFF CHANGED 1830 	_57D0EE89488C2D65	Title00057	Magnetic Cartographe	Magnetic Cartographe
DIFF SWAP 1884 1831				
DIFF CHANGED 1831 	_E0F3C25ED1AFFD3A	Title00058	Apprentice Toolmaker	Apprentice Toolmaker
DIFF SWAP 1885 1832				
DIFF CHANGED 1832 	_A709CB55DAE6D397	Title00059	Toolmaker	Toolmaker
DIFF SWAP 1886 1833				
DIFF CHANGED 1833 	_E364652BB3B8F1FE	Title00060	Apprentice Rescuer	Apprentice Rescuer
DIFF SWAP 1887 1834				
DIFF CHANGED 1834 	_6B0957500DB3E2A0	Title00061	Rescuer	Rescuer
DIFF SWAP 1888 1835				
DIFF CHANGED 1835 	_E4346A69D5F0BD44	Title00062	Apprentice Larvester	Apprentice Larvester
DIFF SWAP 1889 1836				
DIFF CHANGED 1836 	_2288D7715C07078C	Title00063	Larvester	Larvester
DIFF SWAP 1890 1837				
DIFF CHANGED 1837 	_3576D67D5422CE83	Title00064	Apprentice Scrollmaker	Apprentice Scrollmaker
DIFF SWAP 1891 1838				
DIFF CHANGED 1838 	_A7F8AF665F5577AA	Title00065	Scrollmaker	Scrollmaker
DIFF SWAP 1850 1839				
DIFF CHANGED 1839 	_703912893FD2B1F6	fyros_rpjob_herbihunter_title	Master Butcher	
DIFF SWAP 1908 1840				
DIFF CHANGED 1840 	_80C0F50BDBD2352A	matis_rpjob_florist_title	Master florist	
DIFF SWAP 1917 1841				
DIFF CHANGED 1841 	_BAC1D91017F3E138	zorai_rpjob_rescuer_title	Master Rescuer	
DIFF SWAP 1916 1842				
DIFF CHANGED 1842 	_10416A7ECC100D60	zorai_rpjob_magnecarto_title	Master Cartograph	
DIFF SWAP 1899 1843				
DIFF CHANGED 1843 	_DC34E23282FA8260	tryker_rpjob_aquamin_title	Master Water Carrier	
DIFF SWAP 1853 1844				
DIFF CHANGED 1844 	_473FADF1413B8116	fyros_rpjob_tooler_title	Master Toolmaker	
DIFF SWAP 1900 1845				
DIFF CHANGED 1845 	_A5E64EA2C8EBDA21	tryker_rpjob_larvicultor_title	Master Larvester	
DIFF SWAP 1904 1846				
DIFF CHANGED 1846 	_FFC1498EF96FB836	matis_rpjob_paper_title	Master Scrollmaker	
DIFF SWAP 1908 1847				
DIFF CHANGED 1847 	_9B218ADF61B44A53	gn_fyros_rpjob_herbihunter_convert	Butchering work	
DIFF SWAP 1850 1848				
DIFF CHANGED 1848 	_1F66A27B04DAD945	gn_matis_rpjob_florist_convert	Flower workshop	
DIFF SWAP 1884 1849				
DIFF CHANGED 1849 	_1317925C30AA91F6	gn_zorai_rpjob_rescuer_convert	First Aid Post	
DIFF SWAP 1905 1850				
DIFF CHANGED 1850 	_A1EEC6D2D0F58E79	gn_tryker_rpjob_aquamin_convert	Scoreboard shipments	
DIFF SWAP 1885 1851				
DIFF CHANGED 1851 	_23A456E452843E34	gn_zorai_rpjob_magnecarto_convert	Map of magnetism	
DIFF SWAP 1868 1852				
DIFF CHANGED 1852 	_4C354E82893EDD45	gn_fyros_rpjob_tooler_convert	Tooler workshop	
DIFF SWAP 1917 1853				
DIFF CHANGED 1853 	_B4CE3C1E316C1B99	gn_tryker_rpjob_larvicultor_convert	Lavae preparation table	
DIFF SWAP 1916 1854				
DIFF CHANGED 1854 	_E07646A092C5AA60	gn_matis_rpjob_paper_convert	Scrollmaker workshop 	
DIFF SWAP 1886 1855				
DIFF CHANGED 1855 	_06BF0113E7F9B3CE	gn_tryker_aquamin_source	Water source	
DIFF SWAP 1894 1856				
DIFF CHANGED 1856 	_048EE9BE67D88030	gn_tryker_aquamin_barrel	Water of lakes	
DIFF SWAP 1858 1857				
DIFF CHANGED 1857 	_D022BE8F454D399C	gn_tryker_aquamin_silo	Silo recovery rainwater	
DIFF SWAP 1900 1858				
DIFF CHANGED 1858 	_6DF864B36A28ECB2	gn_tryker_aquamin_well	Well	
DIFF SWAP 1900 1859				
DIFF CHANGED 1859 	_99C0B7AC1AA6394B	gn_tryker_aquamin_npc	Operator of the Water Company	
DIFF SWAP 1914 1860				
DIFF CHANGED 1860 	_E044F7A1C8C1FE48	gn_zorai_magnecarto_npc	Control Agent for magnetism	
DIFF SWAP 1881 1861				
DIFF CHANGED 1861 	_4A231AFA00808E5A	gn_zorai_magnecarto_npc_A	Cartograph (Goo Chase)	
DIFF SWAP 1902 1862				
DIFF CHANGED 1862 	_CD231A08C08E3910	gn_zorai_magnecarto_npc_B	Cartograph (Win-Cho)	
DIFF SWAP 1885 1863				
DIFF CHANGED 1863 	_3CB3AE4F200EEDE7	gn_zorai_magnecarto_npc_C	Cartograph (Daïsha)	
DIFF SWAP 1874 1864				
DIFF CHANGED 1864 	_CD218D7ADE44EA53	gn_zorai_magnecarto_npc_D	Cartograph (West Hollow)	
DIFF SWAP 1908 1865				
DIFF CHANGED 1865 	_EED5FCA72749A896	gn_rpjob_herbihunter_chest	Chest	
DIFF SWAP 1891 1866				
DIFF CHANGED 1866 	_E013AD7F418EEC81	gn_rpjob_florist_jar_4	Jar of Cratcha pistils	
