*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
0000000000000000	cpbgd1	Ravaged Stinga	a	the			Ravaged Stingas		the
0000000000000000	cpbgd2	Festering Stinga	a	the			Festering Stingas		the
0000000000000000	cpbgd3	Pestiferous Stinga	a	the			Pestiferous Stingas		the
0000000000000000	cpbgd4	Raving Stinga	a	the			Raving Stingas		the
0000000000000000	cpbge1	Pustulous Stinga	a	the			Pustulous Stingas		the
0000000000000000	cpbge2	Seeping Stinga	a	the			Seeping Stingas		the
0000000000000000	cpbge3	Foaming Stinga	a	the			Foaming Stingas		the
0000000000000000	cpbge4	Revolting Stinga	a	the			Revolting Stingas		the
0000000000000000	cpbgf1	Demented Stinga	a	the			Demented Stingas		the
0000000000000000	cpbgf2	Frenzied Stinga	a	the			Frenzied Stingas		the
0000000000000000	cpbgf3	Fiendish Stinga	a	the			Fiendish Stingas		the
0000000000000000	cpbgf4	Lethal Stinga							the
0000000000000000	cpbjb7	Stinkya							
0000000000000000	cpbjc7	Stinkya							
0000000000000000	cpbjd7	Stinkya							
0000000000000000	cpbje7	Stinkya							
0000000000000000	cpbjf7	Stinkya							
0000000000000000	cpbla1	Placid Stinga	a	the			Placid Stingas		the
0000000000000000	cpbla2	Tranquil Stinga	a	the			Tranquil Stingas		the
0000000000000000	cpbla3	Subdued Stinga	a	the			Subdued Stingas		the
0000000000000000	cpbla4	Calm Stinga	a	the			Calm Stingas		the
0000000000000000	cpblb1	Sluggish Stinga	a	the			Sluggish Stingas		the
0000000000000000	cpblb2	Drowsy Stinga	a	the			Drowsy Stingas		the
0000000000000000	cpblb3	Minor Stinga	a	the			Minor Stingas		the
0000000000000000	cpblb4	Budding Stinga	a	the			Budding Stingas		the
0000000000000000	cpblb7	Stinkan							
0000000000000000	cpblc1	Robust Stinga	a	the			Robust Stingas		the
0000000000000000	cpblc2	Blooming Stinga	a	the			Blooming Stingas		the
0000000000000000	cpblc3	Dehydrated Stinga	a	the			Dehydrated Stingas		the
0000000000000000	cpblc4	Famished Stinga	a	the			Famished Stingas		the
0000000000000000	cpblc7	Stinkan							
0000000000000000	cpbld1	Parched Stinga	a	the			Parched Stingas		the
0000000000000000	cpbld2	Stalking Stinga	a	the			Stalking Stingas		the
0000000000000000	cpbld3	Rooting Stinga	a	the			Rooting Stingas		the
0000000000000000	cpbld4	Noxious Stinga	a	the			Noxious Stingas		the
0000000000000000	cpbld7	Stinkan							
0000000000000000	cpble7	Stinkan							
0000000000000000	cpblf4	Devastating Stinga							
0000000000000000	cpblf7	Stinkan							
0000000000000000	cpbpb7	Stinkoo							
0000000000000000	cpbpc7	Stinkoo							
0000000000000000	cpbpd7	Stinkoo							
0000000000000000	cpbpe7	Stinkoo							
0000000000000000	cpbpf7	Stinkoo							
0000000000000000	CPCCF4	Psykopla Mortel	un	le	du	au	Psykoplas Mortels	des	les
0000000000000000	cpcdb7	Psykoketh							
0000000000000000	cpcdc7	Psykoketh							
0000000000000000	cpcdd7	Psykoketh							
0000000000000000	cpcde7	Psykoketh							
0000000000000000	cpcdf7	Psykoketh							
0000000000000000	cpcfa1	Placid Psykopla	a	the			Placid Psykoplas		the
0000000000000000	cpcfa2	Tranquil Psykopla	a	the			Tranquil Psykoplas		the
0000000000000000	cpcfa3	Subdued Psykopla	a	the			Subdued Psykoplas		the
0000000000000000	cpcfa4	Calm Psykopla	a	the			Calm Psykoplas		the
0000000000000000	cpcfb1	Sluggish Psykopla	a	the			Sluggish Psykoplas		the
0000000000000000	cpcfb2	Drowsy Psykopla	a	the			Drowsy Psykoplas		the
0000000000000000	cpcfb3	Minor Psykopla	a	the			Minor Psykoplas		the
0000000000000000	cpcfb4	Budding Psykopla	a	the			Budding Psykoplas		the
0000000000000000	cpcfb7	Psykokin							
0000000000000000	cpcfc1	Robust Psykopla	a	the			Robust Psykoplas		the
0000000000000000	cpcfc2	Blooming Psykopla	a	the			Blooming Psykoplas		the
0000000000000000	cpcfc3	Dehydrated Psykopla	a	the			Dehydrated Psykoplas		the
0000000000000000	cpcfc4	Famished Psykopla	a	the			Famished Psykoplas		the
0000000000000000	cpcfc7	Psykokin							
0000000000000000	cpcfd7	Psykokin							
0000000000000000	cpcfe7	Psykokin							
0000000000000000	cpcff7	Psykokin							
0000000000000000	cpcga1	Impure Psykopla	an	the			Impure Psykoplas		the
0000000000000000	cpcga2	Blighted Psykopla	a	the			Blighted Psykoplas		the
0000000000000000	cpcga3	Contaminated Psykopla	a	the			Contaminated Psykoplas		the
0000000000000000	cpcga4	Infected Psykopla	an	the			Infected Psykoplas		the
0000000000000000	cpcgb1	Nauseous Psykopla	a	the			Nauseous Psykoplas		the
0000000000000000	cpcgb2	Stinking Psykopla	a	the			Stinking Psykoplas		the
0000000000000000	cpcgb3	Morbid Psykopla	a	the			Morbid Psykoplas		the
0000000000000000	cpcgb4	Poisoned Psykopla	a	the			Poisoned Psykoplas		the
0000000000000000	cpcgc1	Plagued Psykopla	a	the			Plagued Psykoplas		the
0000000000000000	cpcgc2	Sickly  Psykopla	a	the			Sickly  Psykoplas		the
0000000000000000	cpcgc3	Putrescent Psykopla	a	the			Putrescent Psykoplas		the
0000000000000000	cpcgc4	Virulent Psykopla	a	the			Virulent Psykoplas		the
0000000000000000	cpcgd1	Ravaged Psykopla	a	the			Ravaged Psykoplas		the
0000000000000000	cpcgd2	Festering Psykopla	a	the			Festering Psykoplas		the
0000000000000000	cpcgd3	Pestiferous Psykopla	a	the			Pestiferous Psykoplas		the
0000000000000000	cpcgd4	Raving Psykopla	a	the			Raving Psykoplas		the
0000000000000000	cpcge1	Pustulous Psykopla	a	the			Pustulous Psykoplas		the
0000000000000000	cpcge2	Seeping Psykopla	a	the			Seeping Psykoplas		the
0000000000000000	cpcge3	Foaming Psykopla	a	the			Foaming Psykoplas		the
0000000000000000	cpcge4	Revolting Psykopla	a	the			Revolting Psykoplas		the
0000000000000000	cpcgf1	Demented Psykopla	a	the			Demented Psykoplas		the
0000000000000000	cpcgf2	Frenzied Psykopla	a	the			Frenzied Psykoplas		the
0000000000000000	cpcgf3	Fiendish Psykopla	a	the			Fiendish Psykoplas		the
0000000000000000	cpcgf4	Lethal Psykopla							the
0000000000000000	cpcja1	Placid Psykopla	a	the			Placid Psykoplas		the
0000000000000000	cpcja2	Tranquil Psykopla	a	the			Tranquil Psykoplas		the
0000000000000000	cpcja3	Subdued Psykopla	a	the			Subdued Psykoplas		the
0000000000000000	cpcja4	Calm Psykopla	a	the			Calm Psykoplas		the
0000000000000000	cpcjb1	Sluggish Psykopla	a	the			Sluggish Psykoplas		the
0000000000000000	cpcjb2	Drowsy Psykopla	a	the			Drowsy Psykoplas		the
0000000000000000	cpcjb3	Minor Psykopla	a	the			Minor Psykoplas		the
0000000000000000	cpcjb4	Budding Psykopla	a	the			Budding Psykoplas		the
0000000000000000	cpcjb7	Psykokya							
0000000000000000	cpcjc1	Robust Psykopla	a	the			Robust Psykoplas		the
0000000000000000	cpcjc2	Blooming Psykopla	a	the			Blooming Psykoplas		the
0000000000000000	cpcjc3	Dehydrated Psykopla	a	the			Dehydrated Psykoplas		the
0000000000000000	cpcjc4	Famished Psykopla	a	the			Famished Psykoplas		the
0000000000000000	cpcjc7	Psykokya							
0000000000000000	cpcjd1	Parched Psykopla	a	the			Parched Psykoplas		the
0000000000000000	cpcjd2	Stalking Psykopla	a	the			Stalking Psykoplas		the
0000000000000000	cpcjd3	Rooting Psykopla	a	the			Rooting Psykoplas		the
0000000000000000	cpcjd4	Noxious Psykopla	a	the			Noxious Psykoplas		the
0000000000000000	cpcjd7	Psykokya							
0000000000000000	cpcje1	Vile Psykopla	a	the			Vile Psykoplas		the
0000000000000000	cpcje2	Unpredictable Psykopla	an	the			Unpredictable Psykoplas		the
0000000000000000	cpcje3	Prickly Psykopla	a	the			Prickly Psykoplas		the
0000000000000000	cpcje4	Rattled Psykopla	a	the			Rattled Psykoplas		the
0000000000000000	cpcje7	Psykokya							
0000000000000000	cpcjf1	Horrifying Psykopla	a	the			Horrifying Psykoplas		the
0000000000000000	cpcjf2	Rapacious Psykopla	a	the			Rapacious Psykoplas		the
0000000000000000	cpcjf3	Prodigeous Psykopla	a	the			Prodigeous Psykoplas		the
0000000000000000	cpcjf7	Psykokya							
0000000000000000	cpclb7	Psykokan							
0000000000000000	cpclc7	Psykokan							
0000000000000000	cpcld7	Psykokan							
0000000000000000	cpcle7	Psykokan							
0000000000000000	cpclf7	Psykokan							
0000000000000000	cpcpb7	Psykokoo							
0000000000000000	cpcpc7	Psykokoo							
0000000000000000	cpcpd7	Psykokoo							
0000000000000000	cpcpe7	Psykokoo							
0000000000000000	cpcpf4	Rattled Psykopla							
0000000000000000	cpcpf7	Psykokoo							
0000000000000000	cpddb7	Slaveketh							
0000000000000000	cpddc7	Slaveketh							
0000000000000000	cpddd7	Slaveketh							
0000000000000000	cpdde7	Slaveketh							
0000000000000000	cpddf7	Slaveketh							
0000000000000000	cpdfa1	Placid Slaveni	a	the			Placid Slavenis		the
0000000000000000	cpdfa2	Tranquil Slaveni	a	the			Tranquil Slavenis		the
0000000000000000	cpdfa3	Subdued Slaveni	a	the			Subdued Slavenis		the
0000000000000000	cpdfa4	Calm Slaveni	a	the			Calm Slavenis		the
0000000000000000	cpdfb1	Sluggish Slaveni	a	the			Sluggish Slavenis		the
0000000000000000	cpdfb2	Drowsy Slaveni	a	the			Drowsy Slavenis		the
0000000000000000	cpdfb3	Minor Slaveni	a	the			Minor Slavenis		the
0000000000000000	cpdfb4	Budding Slaveni	a	the			Budding Slavenis		the
0000000000000000	cpdfb7	Slavekin							
0000000000000000	cpdfc7	Slavekin							
0000000000000000	cpdfd7	Slavekin							
0000000000000000	cpdfe1	Vile Slaveni	a	the			Vile Slavenis		the
0000000000000000	cpdfe2	Unpredictable Slaveni	an	the			Unpredictable Slavenis		the
0000000000000000	cpdfe3	Prickly Slaveni	a	the			Prickly Slavenis		the
0000000000000000	cpdfe4	Rattled Slaveni	a	the			Rattled Slavenis		the
0000000000000000	cpdfe7	Slavekin							
0000000000000000	cpdff1	Horrifying Slaveni	a	the			Horrifying Slavenis		the
0000000000000000	cpdff2	Rapacious Slaveni	a	the			Rapacious Slavenis		the
0000000000000000	cpdff3	Prodigeous Slaveni	a	the			Prodigeous Slavenis		the
0000000000000000	cpdff4	Devastating Slaveni	a	the					
0000000000000000	cpdff7	Slavekin							
0000000000000000	cpdfx1	Slaveni Placide	un	le	du	au	Slavenis Placides	des	les
0000000000000000	cpdfx2	Slaveni Tranquille	un	le	du	au	Slavenis Tranquilles	des	les
0000000000000000	cpdga1	Impure Slaveni	an	the			Impure Slavenis		the
0000000000000000	cpdga2	Blighted Slaveni	a	the			Blighted Slavenis		the
0000000000000000	cpdga3	Contaminated Slaveni	a	the			Contaminated Slavenis		the
0000000000000000	cpdga4	Infected Slaveni	an	the			Infected Slavenis		the
0000000000000000	cpdgb1	Nauseous Slaveni	a	the			Nauseous Slavenis		the
0000000000000000	cpdgb2	Stinking Slaveni	a	the			Stinking Slavenis		the
0000000000000000	cpdgb3	Morbid Slaveni	a	the			Morbid Slavenis		the
0000000000000000	cpdgb4	Poisoned Slaveni	a	the			Poisoned Slavenis		the
0000000000000000	cpdgc1	Plagued Slaveni	a	the			Plagued Slavenis		the
0000000000000000	cpdgc2	Sickly  Slaveni	a	the			Sickly  Slavenis		the
0000000000000000	cpdgc3	Putrescent Slaveni	a	the			Putrescent Slavenis		the
0000000000000000	cpdgc4	Virulent Slaveni	a	the			Virulent Slavenis		the
0000000000000000	cpdgd1	Ravaged Slaveni	a	the			Ravaged Slavenis		the
0000000000000000	cpdgd2	Festering Slaveni	a	the			Festering Slavenis		the
0000000000000000	cpdgd3	Pestiferous Slaveni	a	the			Pestiferous Slavenis		the
0000000000000000	cpdgd4	Raving Slaveni	a	the			Raving Slavenis		the
0000000000000000	cpdge1	Pustulous Slaveni	a	the			Pustulous Slavenis		the
0000000000000000	cpdge2	Seeping Slaveni	a	the			Seeping Slavenis		the
0000000000000000	cpdge3	Foaming Slaveni	a	the			Foaming Slavenis		the
0000000000000000	cpdge4	Revolting Slaveni	a	the			Revolting Slavenis		the
0000000000000000	cpdgf1	Demented Slaveni	a	the			Demented Slavenis		the
0000000000000000	cpdgf2	Frenzied Slaveni	a	the			Frenzied Slavenis		the
0000000000000000	cpdgf3	Fiendish Slaveni	a	the			Fiendish Slavenis		the
0000000000000000	cpdgf4	Lethal Slaveni							the
0000000000000000	cpdja1	Placid Slaveni	a	the			Placid Slavenis		the
0000000000000000	cpdja2	Tranquil Slaveni	a	the			Tranquil Slavenis		the
0000000000000000	cpdja3	Subdued Slaveni	a	the			Subdued Slavenis		the
0000000000000000	cpdja4	Calm Slaveni	a	the			Calm Slavenis		the
0000000000000000	cpdjb1	Sluggish Slaveni	a	the			Sluggish Slavenis		the
0000000000000000	cpdjb2	Drowsy Slaveni	a	the			Drowsy Slavenis		the
0000000000000000	cpdjb3	Minor Slaveni	a	the			Minor Slavenis		the
0000000000000000	cpdjb4	Budding Slaveni	a	the			Budding Slavenis		the
0000000000000000	cpdjb7	Slavekya							
0000000000000000	cpdjc1	Robust Slaveni	a	the			Robust Slavenis		the
0000000000000000	cpdjc2	Blooming Slaveni	a	the			Blooming Slavenis		the
0000000000000000	cpdjc3	Dehydrated Slaveni	a	the			Dehydrated Slavenis		the
0000000000000000	cpdjc4	Famished Slaveni	a	the			Famished Slavenis		the
0000000000000000	cpdjc7	Slavekya							
0000000000000000	cpdjd7	Slavekya							
0000000000000000	cpdje1	Vile Slaveni	a	the			Vile Slavenis		the
0000000000000000	cpdje2	Unpredictable Slaveni	an	the			Unpredictable Slavenis		the
0000000000000000	cpdje3	Prickly Slaveni	a	the			Prickly Slavenis		the
0000000000000000	cpdje4	Rattled Slaveni	a	the			Rattled Slavenis		the
0000000000000000	cpdje7	Slavekya							
0000000000000000	cpdjf1	Horrifying Slaveni	a	the			Horrifying Slavenis		the
0000000000000000	cpdjf2	Rapacious Slaveni	a	the			Rapacious Slavenis		the
0000000000000000	cpdjf3	Prodigeous Slaveni	a	the			Prodigeous Slavenis		the
0000000000000000	cpdjf7	Slavekya							
0000000000000000	cpdlb7	Slavekan							
0000000000000000	cpdlc7	Slavekan							
0000000000000000	cpdld7	Slavekan							
0000000000000000	cpdle7	Slavekan							
0000000000000000	cpdlf7	Slavekan							
0000000000000000	cpdpb7	Slavekoo							
0000000000000000	cpdpc7	Slavekoo							
0000000000000000	cpdpd7	Slavekoo							
0000000000000000	cpdpe7	Slavekoo							
0000000000000000	cpdpf7	Slavekoo							
0000000000000000	CPECF4	Cratcha Mortel	un	le	du	au	Cratchas Mortels	des	les
0000000000000000	cpedb7	Cratchaketh							
0000000000000000	cpedc7	Cratchaketh							
0000000000000000	cpedd7	Cratchaketh							
0000000000000000	cpede7	Cratchaketh							
0000000000000000	cpedf7	Cratchaketh							
0000000000000000	cpefa1	Placid Cratcha	a	the			Placid Cratchas		the
0000000000000000	cpefa2	Tranquil Cratcha	a	the			Tranquil Cratchas		the
0000000000000000	cpefa3	Subdued Cratcha	a	the			Subdued Cratchas		the
0000000000000000	cpefa4	Calm Cratcha	a	the			Calm Cratchas		the
0000000000000000	cpefb1	Sluggish Cratcha	a	the			Sluggish Cratchas		the
0000000000000000	cpefb2	Drowsy Cratcha	a	the			Drowsy Cratchas		the
0000000000000000	cpefb3	Minor Cratcha	a	the			Minor Cratchas		the
0000000000000000	cpefb4	Budding Cratcha	a	the			Budding Cratchas		the
0000000000000000	cpefb7	Cratchakin							
0000000000000000	cpefc1	Robust Cratcha	a	the			Robust Cratchas		the
0000000000000000	cpefc2	Blooming Cratcha	a	the			Blooming Cratchas		the
0000000000000000	cpefc3	Dehydrated Cratcha	a	the			Dehydrated Cratchas		the
0000000000000000	cpefc4	Famished Cratcha	a	the			Famished Cratchas		the
0000000000000000	cpefc7	Cratchakin							
0000000000000000	cpefd1	Parched Cratcha	a	the			Parched Cratchas		the
0000000000000000	cpefd2	Stalking Cratcha	a	the			Stalking Cratchas		the
0000000000000000	cpefd3	Rooting Cratcha	a	the			Rooting Cratchas		the
0000000000000000	cpefd4	Noxious Cratcha	a	the			Noxious Cratchas		the
0000000000000000	cpefd7	Cratchakin							
0000000000000000	cpefe1	Vile Cratcha	a	the			Vile Cratchas		the
0000000000000000	cpefe2	Unpredictable Cratcha	an	the			Unpredictable Cratchas		the
0000000000000000	cpefe3	Prickly Cratcha	a	the			Prickly Cratchas		the
0000000000000000	cpefe4	Rattled Cratcha	a	the			Rattled Cratchas		the
0000000000000000	cpefe7	Cratchakin							
0000000000000000	cpefe8	Destroyer Cratcha	a	the					
0000000000000000	cpeff7	Cratchakin							
0000000000000000	cpefx2	Cratcha Tranquille	un	le	du	au	Cratchas Tranquilles	des	les
0000000000000000	cpefx3	Cratcha Soumis	un	le	du	au	Cratchas Soumis	des	les
0000000000000000	cpegb1	Nauseous Cratcha	a				Nauseous Cratchas		the
0000000000000000	cpegb2	Stinking Cratcha	a				Stinking Cratchas		the
0000000000000000	cpegb3	Morbid Cratcha	a				Morbid Cratchas		the
0000000000000000	cpegb4	Poisoned Cratcha	a				Poisoned Cratchas		the
0000000000000000	cpegc1	Plagued Cratcha	a				Plagued Cratchas		the
0000000000000000	cpegc2	Sickly  Cratcha	a				Sickly  Cratchas		the
0000000000000000	cpegc3	Putrescent Cratcha	a				Putrescent Cratchas		the
0000000000000000	cpegc4	Virulent Cratcha	a				Virulent Cratchas		the
0000000000000000	cpegd1	Ravaged Cratcha	a				Ravaged Cratchas		the
0000000000000000	cpegd2	Festering Cratcha	a				Festering Cratchas		the
0000000000000000	cpegd3	Pestiferous Cratcha	a				Pestiferous Cratchas		the
0000000000000000	cpegd4	Raving Cratcha	a				Raving Cratchas		the
0000000000000000	cpege1	Pustulous Cratcha	a				Pustulous Cratchas		the
0000000000000000	cpege2	Seeping Cratcha	a				Seeping Cratchas		the
0000000000000000	cpege3	Foaming Cratcha	a				Foaming Cratchas		the
0000000000000000	cpege4	Revolting Cratcha	a				Revolting Cratchas		the
0000000000000000	cpegf1	Demented Cratcha	a				Demented Cratchas		the
0000000000000000	cpegf2	Frenzied Cratcha	a				Frenzied Cratchas		the
0000000000000000	cpegf3	Fiendish Cratcha	a				Fiendish Cratchas		the
0000000000000000	cpegf4	Lethal Cratcha	a				Lethal Cratchas		the
0000000000000000	cpegf7	Cratchaki	a	the			 Cratchaki		the
0000000000000000	cpeja1	Placid Cratcha	a	the			Placid Cratchas		the
0000000000000000	cpeja2	Tranquil Cratcha	a	the			Tranquil Cratchas		the
0000000000000000	cpeja3	Subdued Cratcha	a	the			Subdued Cratchas		the
0000000000000000	cpeja4	Calm Cratcha	a	the			Calm Cratchas		the
0000000000000000	cpejb1	Sluggish Cratcha	a	the			Sluggish Cratchas		the
0000000000000000	cpejb2	Drowsy Cratcha	a	the			Drowsy Cratchas		the
0000000000000000	cpejb3	Minor Cratcha	a	the			Minor Cratchas		the
0000000000000000	cpejb4	Budding Cratcha	a	the			Budding Cratchas		the
0000000000000000	cpejb7	Cratchakya							
0000000000000000	cpejc1	Robust Cratcha	a	the			Robust Cratchas		the
0000000000000000	cpejc2	Blooming Cratcha	a	the			Blooming Cratchas		the
0000000000000000	cpejc3	Dehydrated Cratcha	a	the			Dehydrated Cratchas		the
0000000000000000	cpejc4	Famished Cratcha	a	the			Famished Cratchas		the
0000000000000000	cpejc7	Cratchakya							
0000000000000000	cpejd1	Parched Cratcha	a	the			Parched Cratchas		the
0000000000000000	cpejd2	Stalking Cratcha	a	the			Stalking Cratchas		the
0000000000000000	cpejd3	Rooting Cratcha	a	the			Rooting Cratchas		the
0000000000000000	cpejd4	Noxious Cratcha	a	the			Noxious Cratchas		the
0000000000000000	cpejd7	Cratchakya							
0000000000000000	cpeje1	Vile Cratcha	a	the			Vile Cratchas		the
0000000000000000	cpeje2	Unpredictable Cratcha	an	the			Unpredictable Cratchas		the
0000000000000000	cpeje3	Prickly Cratcha	a	the			Prickly Cratchas		the
0000000000000000	cpeje4	Rattled Cratcha	a	the			Rattled Cratchas		the
0000000000000000	cpeje7	Cratchakya							
0000000000000000	cpejf1	Horrifying Cratcha	a	the			Horrifying Cratchas		the
0000000000000000	cpejf2	Rapacious Cratcha	a	the			Rapacious Cratchas		the
0000000000000000	cpejf3	Prodigeous Cratcha	a	the			Prodigeous Cratchas		the
0000000000000000	cpejf4	Devastating Cratcha	a	the					
0000000000000000	cpejf7	Cratchakya							
0000000000000000	cpelb7	Cratchakan							
0000000000000000	cpelc7	Cratchakan							
0000000000000000	cpeld7	Cratchakan							
0000000000000000	cpele7	Cratchakan							
0000000000000000	cpelf7	Cratchakan							
0000000000000000	cpepb7	Cratchakoo							
0000000000000000	cpepc7	Cratchakoo							
0000000000000000	cpepd7	Cratchakoo							
0000000000000000	cpepe7	Cratchakoo							
0000000000000000	cpepf7	Cratchakoo							
0000000000000000	CPFCF5	Firgin		le	du				
0000000000000000	cpfda1	Placid Shooki	a	the			Placid Shookis		the
0000000000000000	cpfda2	Tranquil Shooki	a	the			Tranquil Shookis		the
0000000000000000	cpfda3	Subdued Shooki	a	the			Subdued Shookis		the
0000000000000000	cpfda4	Calm Shooki	a	the			Calm Shookis		the
0000000000000000	cpfdb1	Sluggish Shooki	a	the			Sluggish Shookis		the
0000000000000000	cpfdb2	Drowsy Shooki	a	the			Drowsy Shookis		the
0000000000000000	cpfdb3	Minor Shooki	a	the			Minor Shookis		the
0000000000000000	cpfdb4	Budding Shooki	a	the			Budding Shookis		the
