*HASH_VALUE	bot name	translated name	sheet_name		
0000000000000000	warmap_fort_ouest_barrack_plots_14	warmap_fort_ouest_barrack_plots_14	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_15	warmap_fort_ouest_barrack_plots_15	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_2	warmap_fort_ouest_barrack_plots_2	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_3	warmap_fort_ouest_barrack_plots_3	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_4	warmap_fort_ouest_barrack_plots_4	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_5	warmap_fort_ouest_barrack_plots_5	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_6	warmap_fort_ouest_barrack_plots_6	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_7	warmap_fort_ouest_barrack_plots_7	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_8	warmap_fort_ouest_barrack_plots_8	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_9	warmap_fort_ouest_barrack_plots_9	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_device_plots_1	warmap_fort_ouest_device_plots_1	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_device_plots_2	warmap_fort_ouest_device_plots_2	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_device_plots_3	warmap_fort_ouest_device_plots_3	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_device_plots_4	warmap_fort_ouest_device_plots_4	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_etendard_kami	warmap_fort_ouest_etendard_kami	object_kami_standard_96_f		
0000000000000000	warmap_fort_ouest_tower_kami_1	warmap_fort_ouest_tower_kami_1	object_kami_watchtower_99_f		
0000000000000000	warmap_fort_ouest_tower_karavan_1	warmap_fort_ouest_tower_karavan_1	object_karavan_mirador_94_e		
0000000000000000	warmap_fort_ouest_tower_plots_1	warmap_fort_ouest_tower_plots_1	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_tower_plots_2	warmap_fort_ouest_tower_plots_2	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_tower_plots_3	warmap_fort_ouest_tower_plots_3	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_tower_plots_4	warmap_fort_ouest_tower_plots_4	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_tower_plots_5	warmap_fort_ouest_tower_plots_5	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_tower_plots_6	warmap_fort_ouest_tower_plots_6	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_tower_plots_7	warmap_fort_ouest_tower_plots_7	object_milestone_60_f		
0000000000000000	warmap_goo_spot_1	warmap_goo_spot_1	object_spot_goo_74_f		
0000000000000000	warmap_goo_spot_2	warmap_goo_spot_2	object_spot_goo_74_f		
0000000000000000	warmap_goo_spot_3	warmap_goo_spot_3	object_spot_goo_74_f		
0000000000000000	warmap_goo_spot_4	warmap_goo_spot_4	object_spot_goo_74_f		
0000000000000000	warmap_goo_spot_5	warmap_goo_spot_5	object_spot_goo_74_f		
0000000000000000	warmap_installation_plot_karavan_1	warmap_installation_plot_karavan_1	object_milestone_60_f		
0000000000000000	warmap_installation_plot_karavan_2	warmap_installation_plot_karavan_2	object_milestone_60_f		
0000000000000000	warmap_installation_plot_karavan_3	warmap_installation_plot_karavan_3	object_milestone_60_f		
0000000000000000	warmap_kami_teleporter_officer	warmap_kami_teleporter_officer	kami_wizard_event_f4		
0000000000000000	warmap_karavan_teleporter_officer	warmap_karavan_teleporter_officer	karavan_officer_event_f_f4		
0000000000000000	warmap_kitins_egg_1	warmap_kitins_egg_1	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_10	warmap_kitins_egg_10	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_11	warmap_kitins_egg_11	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_12	warmap_kitins_egg_12	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_13	warmap_kitins_egg_13	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_14	warmap_kitins_egg_14	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_15	warmap_kitins_egg_15	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_2	warmap_kitins_egg_2	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_3	warmap_kitins_egg_3	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_4	warmap_kitins_egg_4	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_5	warmap_kitins_egg_5	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_6	warmap_kitins_egg_6	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_7	warmap_kitins_egg_7	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_8	warmap_kitins_egg_8	object_kitin_egg_50_f		
0000000000000000	warmap_kitins_egg_9	warmap_kitins_egg_9	object_kitin_egg_50_f		
0000000000000000	warmap_npc_mission_test_1	warmap_npc_mission_test_1	karavan_officer_event_f_f4		
0000000000000000	warmap_npc_mission_test_2	warmap_npc_mission_test_2	kami_wizard_event_f4		
0000000000000000	warmap_outpost_tower_ne_plot_1	warmap_outpost_tower_ne_plot_1	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_ne_plot_2	warmap_outpost_tower_ne_plot_2	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_ne_plot_3	warmap_outpost_tower_ne_plot_3	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_no_plot_1	warmap_outpost_tower_no_plot_1	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_no_plot_2	warmap_outpost_tower_no_plot_2	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_no_plot_3	warmap_outpost_tower_no_plot_3	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_se_plot_1	warmap_outpost_tower_se_plot_1	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_se_plot_2	warmap_outpost_tower_se_plot_2	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_se_plot_3	warmap_outpost_tower_se_plot_3	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_so_plot_1	warmap_outpost_tower_so_plot_1	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_so_plot_2	warmap_outpost_tower_so_plot_2	object_milestone_60_f		
0000000000000000	warmap_outpost_tower_so_plot_3	warmap_outpost_tower_so_plot_3	object_milestone_60_f		
0000000000000000	warmap_stele_est_1	warmap_stele_est_1	object_stele_76_f		
0000000000000000	warmap_stele_est_2	warmap_stele_est_2	object_stele_76_f		
0000000000000000	warmap_stele_est_3	warmap_stele_est_3	object_stele_76_f		
0000000000000000	warmap_stele_ouest_1	warmap_stele_ouest_1	object_stele_76_f		
0000000000000000	warmap_stele_ouest_2	warmap_stele_ouest_2	object_stele_76_f		
0000000000000000	warmap_stele_ouest_3	warmap_stele_ouest_3	object_stele_76_f		
0000000000000000	warmap_teleporter_plot_kami_1	warmap_teleporter_plot_kami_1	object_milestone_60_f		
0000000000000000	warmap_teleporter_plot_kami_2	warmap_teleporter_plot_kami_2	object_milestone_60_f		
0000000000000000	warmap_teleporter_plot_kami_3	warmap_teleporter_plot_kami_3	object_milestone_60_f		
0000000000000000	warmap_teleporter_plot_kami_4	warmap_teleporter_plot_kami_4	object_milestone_60_f		
0000000000000000	warmap_teleporter_plot_karavan_1	warmap_teleporter_plot_karavan_1	object_milestone_60_f		
0000000000000000	warmap_teleporter_plot_karavan_2	warmap_teleporter_plot_karavan_2	object_milestone_60_f		
0000000000000000	warmap_teleporter_plot_karavan_3	warmap_teleporter_plot_karavan_3	object_milestone_60_f		
0000000000000000	warmap_teleporter_plot_karavan_4	warmap_teleporter_plot_karavan_4	object_milestone_60_f		
0000000000000000	yrkanis_artisan_royal_m1	Marco Menini	mahc3old		
0000000000000000	yrkanis_medecin_m1	Angelo Ivaldi	mahc3old		
0000000000000000	zkod_bandit_boss_master	zkod_bandit_boss_master	zorai_boss_a2_e		
0000000000000000	Xmas Event	$gn_Xmas_Event$			
0000000000000000	Xmas Super Loot 1	$gn_Xmas_Super_Loot_1$			
0000000000000000	attack_gookitin_group	$gn_attack_gookitin_group$			
0000000000000000	bandit_mastergoo_01	$gn_bandit_mastergoo_01$			
0000000000000000	base_gookitin_group	$gn_base_gookitin_group$			
0000000000000000	base_kitin_group	$gn_base_kitin_group$			
0000000000000000	caisse	$gn_caisse$			
0000000000000000	campfire_4	$gn_campfire_4$			
0000000000000000	chlorogoo_caster	$gn_chlorogoo_caster$			
0000000000000000	chlorogoo_fighter	$gn_chlorogoo_fighter$			
0000000000000000	chlorogoo_harvester	$gn_chlorogoo_harvester$			
0000000000000000	chlorogoo_healer	$gn_chlorogoo_healer$			
0000000000000000	chlorogoo_ranger	$gn_chlorogoo_ranger$			
0000000000000000	ckdic1	$gn_ckdic1$			
0000000000000000	ckdic2	$gn_ckdic2$			
0000000000000000	ckdic3	$gn_ckdic3$			
0000000000000000	ckdic4	$gn_ckdic4$			
0000000000000000	ckdid1	$gn_ckdid1$			
0000000000000000	ckdid2	$gn_ckdid2$			
0000000000000000	ckdid3	$gn_ckdid3$			
0000000000000000	ckdid4	$gn_ckdid4$			
0000000000000000	ckdie1	$gn_ckdie1$			
0000000000000000	ckdie2	$gn_ckdie2$			
0000000000000000	ckdie3	$gn_ckdie3$			
0000000000000000	ckdie4	$gn_ckdie4$			
0000000000000000	ckdif1	$gn_ckdif1$			
0000000000000000	ckdif2	$gn_ckdif2$			
0000000000000000	ckdif3	$gn_ckdif3$			
0000000000000000	ckdif4	$gn_ckdif4$			
0000000000000000	ckfic1	$gn_ckfic1$			
0000000000000000	ckfic2	$gn_ckfic2$			
0000000000000000	ckfic3	$gn_ckfic3$			
0000000000000000	ckfic4	$gn_ckfic4$			
0000000000000000	ckfid1	$gn_ckfid1$			
0000000000000000	ckfid2	$gn_ckfid2$			
0000000000000000	ckfid3	$gn_ckfid3$			
0000000000000000	ckfid4	$gn_ckfid4$			
0000000000000000	ckfie1	$gn_ckfie1$			
0000000000000000	ckfie2	$gn_ckfie2$			
0000000000000000	ckfie3	$gn_ckfie3$			
0000000000000000	ckfie4	$gn_ckfie4$			
0000000000000000	ckfif1	$gn_ckfif1$			
0000000000000000	ckfif2	$gn_ckfif2$			
0000000000000000	ckfif3	$gn_ckfif3$			
0000000000000000	ckfif4	$gn_ckfif4$			
0000000000000000	egg	$gn_egg$			
0000000000000000	goo_kipucka_leader	$gn_goo_kipucka_leader$			
0000000000000000	goo_kitimandib	$gn_goo_kitimandib$			
0000000000000000	goo_mob_code1	$gn_goo_mob_code1$			
0000000000000000	goo_mob_code2	$gn_goo_mob_code2$			
0000000000000000	goo_mob_code3	$gn_goo_mob_code3$			
0000000000000000	goo_mob_code4	$gn_goo_mob_code4$			
0000000000000000	goomaster_boss	$gn_goomaster_boss$			
0000000000000000	guard_spire_zorai_karavan	$gn_guard_spire_zorai_karavan$			
0000000000000000	heal	$gn_heal$			
0000000000000000	healer_fyros_spire_kami	$gn_healer_fyros_spire_kami$			
0000000000000000	healer_fyros_spire_karavan	$gn_healer_fyros_spire_karavan$			
0000000000000000	healer_matis_spire_kami	$gn_healer_matis_spire_kami$			
0000000000000000	healer_matis_spire_karavan	$gn_healer_matis_spire_karavan$			
0000000000000000	healer_tryker_spire_kami	$gn_healer_tryker_spire_kami$			
0000000000000000	healer_tryker_spire_karavan	$gn_healer_tryker_spire_karavan$			
0000000000000000	healer_zorai_spire_kami	$gn_healer_zorai_spire_kami$			
0000000000000000	healer_zorai_spire_karavan	$gn_healer_zorai_spire_karavan$			
0000000000000000	hill	$gn_hill$			
0000000000000000	hole	$gn_hole$			
0000000000000000	horde_barrack_1	$gn_horde_barrack_1$			
0000000000000000	horde_etendard_1	$gn_horde_etendard_1$			
0000000000000000	horde_tower_1	$gn_horde_tower_1$			
0000000000000000	kami_device_1	$gn_kami_device_1$			
0000000000000000	kami_fighter_base	$gn_kami_fighter_base$			
0000000000000000	kami_hut_1	$gn_kami_hut_1$			
0000000000000000	kami_landkeeper_200	$gn_kami_landkeeper_200$			
0000000000000000	kami_patrol_base	$gn_kami_patrol_base$			
0000000000000000	kami_tower_1	$gn_kami_tower_1$			
0000000000000000	kami_trooper_code1	$gn_kami_trooper_code1$			
0000000000000000	kami_trooper_code2	$gn_kami_trooper_code2$			
0000000000000000	kami_trooper_code3	$gn_kami_trooper_code3$			
0000000000000000	kami_trooper_code4	$gn_kami_trooper_code4$			
0000000000000000	kami_wizard_base	$gn_kami_wizard_base$			
0000000000000000	karavan_barrack_1	$gn_karavan_barrack_1$			
0000000000000000	karavan_device_1	$gn_karavan_device_1$			
0000000000000000	karavan_gateway_1	$gn_karavan_gateway_1$			
0000000000000000	karavan_lieutenant_200	$gn_karavan_lieutenant_200$			
0000000000000000	karavan_medic_base	$gn_karavan_medic_base$			
0000000000000000	karavan_patrol_base	$gn_karavan_patrol_base$			
0000000000000000	karavan_tower_1	$gn_karavan_tower_1$			
0000000000000000	karavan_trooper_base	$gn_karavan_trooper_base$			
0000000000000000	karavan_trooper_code1	$gn_karavan_trooper_code1$			
0000000000000000	karavan_wall_1	$gn_karavan_wall_1$			
0000000000000000	kincherC1	$gn_kincherC1$			
0000000000000000	kincherC3	$gn_kincherC3$			
0000000000000000	kincherC4	$gn_kincherC4$			
0000000000000000	kincherCX	$gn_kincherCX$			
0000000000000000	kipucka_leader	$gn_kipucka_leader$			
0000000000000000	kirostaC1	$gn_kirostaC1$			
0000000000000000	kirostaC3	$gn_kirostaC3$			
0000000000000000	kirostaC4	$gn_kirostaC4$			
0000000000000000	kirostaCX	$gn_kirostaCX$			
0000000000000000	kitin_larva_event	$gn_kitin_larva_event$			
0000000000000000	kitin_pondeuse_event	$gn_kitin_pondeuse_event$			
0000000000000000	magic	$gn_magic$			
0000000000000000	maurauder_guard_magic	$gn_maurauder_guard_magic$			
0000000000000000	maurauder_guard_melee	$gn_maurauder_guard_melee$			
0000000000000000	maurauder_guard_range	$gn_maurauder_guard_range$			
0000000000000000	maurauder_hero	$gn_maurauder_hero$			
0000000000000000	mirador	$gn_mirador$			
0000000000000000	mora_falari	$gn_mora_falari$			
0000000000000000	prisonner	$gn_prisonner$			
0000000000000000	queen_guard	$gn_queen_guard$			
0000000000000000	range	$gn_range$			
0000000000000000	strangers_welcomer_t1	Be'Eli'Zelone			
0000000000000000	target	$gn_target$			
0000000000000000	tcm_chlorogoo_patrol	$gn_tcm_chlorogoo_patrol$			
0000000000000000	tcm_chlorogoo_prisonner	$gn_tcm_chlorogoo_prisonner$			
0000000000000000	tcm_master_dummy	$gn_tcm_master_dummy$			
0000000000000000	tcm_trooper_training	$gn_tcm_trooper_training$			
0000000000000000	tower_1	$gn_tower_1$			
0000000000000000	tower_event	$gn_tower_event$			
0000000000000000	tower_kami	$gn_tower_kami$			
0000000000000000	tower_karavan	$gn_tower_karavan$			
0000000000000000	traitre_corsaire	Mac'Marty'Adedan			
0000000000000000	warmap_marauder_chief_250	$gn_warmap_marauder_chief_250$			
0000000000000000	warmap_marauder_hero_200	$gn_warmap_marauder_hero_200$			
0000000000000000	warmap_marauder_leader_200	$gn_warmap_marauder_leader_200$			
0000000000000000	warrior_fyros_spire_kami	$gn_warrior_fyros_spire_kami$			
0000000000000000	warrior_fyros_spire_karavan	$gn_warrior_fyros_spire_karavan$			
0000000000000000	warrior_matis_spire_kami	$gn_warrior_matis_spire_kami$			
0000000000000000	warrior_matis_spire_karavan	$gn_warrior_matis_spire_karavan$			
0000000000000000	warrior_tryker_spire_kami	$gn_warrior_tryker_spire_kami$			
0000000000000000	warrior_tryker_spire_karavan	$gn_warrior_tryker_spire_karavan$			
0000000000000000	warrior_zorai_spire_kami	$gn_warrior_zorai_spire_kami$			
0000000000000000	warrior_zorai_spire_karavan	$gn_warrior_zorai_spire_karavan$			
0000000000000000	watchtower	$gn_watchtower$			
0000000000000000	magicpanel	$gn_magicpanel$			
0000000000000000	foragepanel	$gn_foragepanel$			
0000000000000000	fightpanel	$gn_fightpanel$			
0000000000000000	craftpanel	$gn_craftpanel$			
0000000000000000	strangers_welcomer_f1	Julius Baptistus			
0000000000000000	strangers_welcomer_f2	Basilius Merlinus			
0000000000000000	cwff03_termit	$cwff03_termit$			
0000000000000000	cwff03_goari	$cwff03_goari$			
0000000000000000	stele_epee_bois	$stele_epee_bois$			
0000000000000000	corsaire_dechu_coffer	$corsaire_dechu_coffer$			
0000000000000000	cwzf03_goo	$cwzf03_goo$			
0000000000000000	fyros_guard	$gn_fyros_imperial_guard_event$			
0000000000000000	matis_guard	$gn_matis_royal_guard_event$			
0000000000000000	tryker_guard	$gn_tryker_federal_guard_event$			
0000000000000000	zorai_guard	$gn_zorai_dynastic_guard_event$			
0000000000000000	kef0904_briefing_Phase1	Abytheus Abygrian	fyfc3mid		
0000000000000000	kef0904_briefing_Phase2	Abytheus Abygrian	fyfc3mid		
0000000000000000	kef0904_camp_chief_100	Quercus Abygrian	fyfc3mid		
0000000000000000	kef0904_camp_chief_150	Abytheus Tindix	fyhb3		
0000000000000000	kef0904_camp_chief_200	Quercus Xalon	fyfb2		
0000000000000000	kef0904_camp_chief_210	Caenus Ibiraan	fyhc2		
0000000000000000	kef0904_camp_chief_250	Selix Boethus	fyha3old		
0000000000000000	kef0904_camp_chief_260	Pyrus Mekops	fyha1mid		
0000000000000000	kef0904_civ_shop	Pyrus Zessen	fyhc3old		
0000000000000000	kef0904_forage_giver_1	Meron Zessen	fyhc1old		
0000000000000000	kef0904_forage_giver_2	Meron Zessen	fyhc1old		
0000000000000000	kef0904_observer_100	Apon Pelorus	fyhc3		
0000000000000000	kef0904_observer_150	Quercus Apocaps	fyhc1mid		
0000000000000000	kef0904_observer_200	Caenus Xalon	fyfc2old		
0000000000000000	kef0904_observer_210	Pyrus Cegrips	fyfb1		
0000000000000000	kef0904_observer_250	Titus Deps	fyha1old		
0000000000000000	kef0904_observer_260	Xyssen Eubus	fyfc3mid		
0000000000000000	kef0904_transport_giver_1	Selix Lyseus	fyhb2		
0000000000000000	kef0904_transport_giver_2	Selix Lyseus	fyhb2		
0000000000000000	kem0904_briefing_Phase1	Anibro Listi	mahc3old		
0000000000000000	kem0904_briefing_Phase2	Anibro Listi	mahc3old		
0000000000000000	kem0904_camp_chief_100	Lini Vachio	mafb2		
0000000000000000	kem0904_camp_chief_150	Miaro Aniani	mahc3mid		
0000000000000000	kem0904_camp_chief_200	Pecho Celli	mafb3		
0000000000000000	kem0904_camp_chief_210	Rosiera Chiado	mahc1mid		
0000000000000000	kem0904_camp_chief_250	Sichi Peli	mafc3old		
0000000000000000	kem0904_camp_chief_260	Trigo Trivaldo	maha3mid		
0000000000000000	kem0904_civ_shop	Vani Peli	mafc3		
0000000000000000	kem0904_forage_giver_1	Vara Videra	mafc2mid		
0000000000000000	kem0904_forage_giver_2	Vara Videra	mahc1old		
0000000000000000	kem0904_observer_100	Antoccio Rosisti	mafb3		
0000000000000000	kem0904_observer_150	Becho Anibi	maha3old		
0000000000000000	kem0904_observer_200	Chiaro Peli	mafc2mid		
0000000000000000	kem0904_observer_210	Freni Lido	mafc3old		
0000000000000000	kem0904_observer_250	Gichi Lanio	mahc1mid		
0000000000000000	kem0904_observer_260	Liccio Peli	mahc2mid		
0000000000000000	kem0904_transport_giver_1	Viccia Zarini	mahc1old		
0000000000000000	kem0904_transport_giver_2	Viccia Zarini	mahc1old		
0000000000000000	kez0904_briefing_Phase1	Ba-Ci Du	zohc1old		
0000000000000000	kez0904_briefing_Phase2	Ba-Ci Du	zohc1old		
0000000000000000	kez0904_camp_chief_100	Ki Ke-Piang	zofc2mid		
0000000000000000	kez0904_camp_chief_150	Luoi Pei-Ziao	zohc3mid		
0000000000000000	kez0904_camp_chief_200	Qai-ci Du	zofb3		
0000000000000000	kez0904_camp_chief_210	Sai-Fuang Du	zohc1mid		
0000000000000000	kez0904_camp_chief_250	Sai-Fuang Sun	zofc3old		
0000000000000000	kez0904_camp_chief_260	Si-Tin Ki	zoha3mid		
0000000000000000	kez0904_civ_shop	Tao Ne-Tao	zohc3old		
0000000000000000	kez0904_forage_giver_1	Xo-Yuang Fuangi	zofc3mid		
0000000000000000	kez0904_forage_giver_2	Xo-Yuang Fuangi	zofc3mid		
0000000000000000	kez0904_observer_100	Ba-Ci Vao	zohc1mid		
0000000000000000	kez0904_observer_150	Do-Vi Guai	zofc2old		
0000000000000000	kez0904_observer_200	Fai-Cu Sun	zofc3		
0000000000000000	kez0904_observer_210	Geng Ne-Tao	zohc3old		
0000000000000000	kez0904_observer_250	Geng Sei-Fuang	zohb3		
0000000000000000	kez0904_observer_260	Ha-Zhia Fung	zofa3		
0000000000000000	kez0904_transport_giver_1	Ja-Zun Geng	zohc1old		
0000000000000000	kez0904_transport_giver_2	Ja-Zun Geng	zohc1old		
0000000000000000	ket0904_briefing_Phase1	Ba'Darins Baksan	tryker_guard_t_f		
0000000000000000	ket0904_briefing_Phase2	Ba'Darins Baksan	trfc3		
0000000000000000	ket0904_camp_chief_100	Be'Wiley Artan	trhb2		
0000000000000000	ket0904_camp_chief_150	Ba'Dughan Aeddan	trfc2mid		
0000000000000000	ket0904_camp_chief_200	Ba'Dughan Cothan	trfc1		
0000000000000000	ket0904_camp_chief_210	Ba'Dughan Naroy	trhc2old		
0000000000000000	ket0904_camp_chief_250	Mac'Arppy Machen	trhc3		
0000000000000000	ket0904_camp_chief_260	Mac'Laury Lichan	trfb3		
