*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
_-	CKJSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
_-	CKJSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
_-	CKJSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
_-	CKJSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
_-	CKJSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
_-	CPACF4	Jubla Mortel	un	le	du	au	Jublas Mortels	des	les
_-	cpadb7	Juketh							
_-	cpadc7	Juketh							
_-	cpadd7	Juketh							
_-	cpade7	Juketh							
_-	cpadf7	Juketh							
_-	cpafb7	Jukin							
_-	cpafc7	Jukin							
_-	cpafd7	Jukin							
_-	cpafe7	Jukin							
_-	cpaff7	Jukin							
_-	cpaga1	Impure Jubla	an	the			Impure Jublas		the
_-	cpaga2	Blighted Jubla	a	the			Blighted Jublas		the
_-	cpaga3	Contaminated Jubla	a	the			Contaminated Jublas		the
_-	cpaga4	Infected Jubla	an	the			Infected Jublas		the
_-	cpagb1	Nauseous Jubla	a	the			Nauseous Jublas		the
_-	cpagb2	Stinking Jubla	a	the			Stinking Jublas		the
_-	cpagb3	Morbid Jubla	a	the			Morbid Jublas		the
_-	cpagb4	Poisoned Jubla	a	the			Poisoned Jublas		the
_-	cpagc1	Plagued Jubla	a	the			Plagued Jublas		the
_-	cpagc2	Sickly  Jubla	a	the			Sickly  Jublas		the
_-	cpagc3	Putrescent Jubla	a	the			Putrescent Jublas		the
_-	cpagc4	Virulent Jubla	a	the			Virulent Jublas		the
_-	cpagd1	Ravaged Jubla	a	the			Ravaged Jublas		the
_-	cpagd2	Festering Jubla	a	the			Festering Jublas		the
_-	cpagd3	Pestiferous Jubla	a	the			Pestiferous Jublas		the
_-	cpagd4	Raving Jubla	a	the			Raving Jublas		the
_-	cpage1	Pustulous Jubla	a	the			Pustulous Jublas		the
_-	cpage2	Seeping Jubla	a	the			Seeping Jublas		the
_-	cpage3	Foaming Jubla	a	the			Foaming Jublas		the
_-	cpage4	Revolting Jubla	a	the			Revolting Jublas		the
_-	cpagf1	Demented Jubla	a	the			Demented Jublas		the
_-	cpagf2	Frenzied Jubla	a	the			Frenzied Jublas		the
_-	cpagf3	Fiendish Jubla	a	the			Fiendish Jublas		the
_-	cpagf4	Lethal Jubla							the
_-	cpajb7	Jukya							
_-	cpajc7	Jukya							
_-	cpajd7	Jukya							
_-	cpaje7	Jukya							
_-	cpajf7	Jukya							
_-	cpalb7	Jukan							
_-	cpalc7	Jukan							
_-	cpald7	Jukan							
_-	cpale7	Jukan							
_-	cpalf7	Jukan							
_-	cpapa1	Placid Jubla	a	the			Placid Jublas		the
_-	cpapa2	Tranquil Jubla	a	the			Tranquil Jublas		the
_-	cpapa3	Subdued Jubla	a	the			Subdued Jublas		the
_-	cpapa4	Calm Jubla	a	the			Calm Jublas		the
_-	cpapb1	Sluggish Jubla	a	the			Sluggish Jublas		the
_-	cpapb2	Drowsy Jubla	a	the			Drowsy Jublas		the
_-	cpapb3	Minor Jubla	a	the			Minor Jublas		the
_-	cpapb4	Budding Jubla	a	the			Budding Jublas		the
_-	cpapb7	Jukoo							
_-	cpapc1	Robust Jubla	a	the			Robust Jublas		the
_-	cpapc2	Blooming Jubla	a	the			Blooming Jublas		the
_-	cpapc3	Dehydrated Jubla	a	the			Dehydrated Jublas		the
_-	cpapc4	Famished Jubla	a	the			Famished Jublas		the
_-	cpapc7	Jukoo							
_-	cpapd1	Parched Jubla	a	the			Parched Jublas		the
_-	cpapd2	Stalking Jubla	a	the			Stalking Jublas		the
_-	cpapd3	Rooting Jubla	a	the			Rooting Jublas		the
_-	cpapd4	Noxious Jubla	a	the			Noxious Jublas		the
_-	cpapd7	Jukoo							
_-	cpape1	Vile Jubla	a	the			Vile Jublas		the
_-	cpape2	Unpredictable Jubla	an	the			Unpredictable Jublas		the
_-	cpape3	Prickly Jubla	a	the			Prickly Jublas		the
_-	cpape4	Rattled Jubla	a	the			Rattled Jublas		the
_-	cpape7	Jukoo							
_-	cpapf1	Horrifying Jubla	a	the			Horrifying Jublas		the
_-	cpapf2	Rapacious Jubla	a	the			Rapacious Jublas		the
_-	cpapf3	Prodigeous Jubla	a	the			Prodigeous Jublas		the
_-	cpapf4	Devastating Jubla					Devastating Jublas		the
_-	cpapf7	Jukoo							
_-	cpbdb7	Stinketh							
_-	cpbdc7	Stinketh							
_-	cpbdd7	Stinketh							
_-	cpbde7	Stinketh							
_-	cpbdf7	Stinketh							
_-	cpbfb7	Stinkin							
_-	cpbfc7	Stinkin							
_-	cpbfd7	Stinkin							
_-	cpbfe7	Stinkin							
_-	cpbff7	Stinkin							
_-	cpbga1	Impure Stinga	an	the			Impure Stingas		the
_-	cpbga2	Blighted Stinga	a	the			Blighted Stingas		the
_-	cpbga3	Contaminated Stinga	a	the			Contaminated Stingas		the
_-	cpbga4	Infected Stinga	an	the			Infected Stingas		the
_-	cpbgb1	Nauseous Stinga	a	the			Nauseous Stingas		the
_-	cpbgb2	Stinking Stinga	a	the			Stinking Stingas		the
_-	cpbgb3	Morbid Stinga	a	the			Morbid Stingas		the
_-	cpbgb4	Poisoned Stinga	a	the			Poisoned Stingas		the
_-	cpbgc1	Plagued Stinga	a	the			Plagued Stingas		the
_-	cpbgc2	Sickly  Stinga	a	the			Sickly  Stingas		the
_-	cpbgc3	Putrescent Stinga	a	the			Putrescent Stingas		the
_-	cpbgc4	Virulent Stinga	a	the			Virulent Stingas		the
_-	cpbgd1	Ravaged Stinga	a	the			Ravaged Stingas		the
_-	cpbgd2	Festering Stinga	a	the			Festering Stingas		the
_-	cpbgd3	Pestiferous Stinga	a	the			Pestiferous Stingas		the
_-	cpbgd4	Raving Stinga	a	the			Raving Stingas		the
_-	cpbge1	Pustulous Stinga	a	the			Pustulous Stingas		the
_-	cpbge2	Seeping Stinga	a	the			Seeping Stingas		the
_-	cpbge3	Foaming Stinga	a	the			Foaming Stingas		the
_-	cpbge4	Revolting Stinga	a	the			Revolting Stingas		the
_-	cpbgf1	Demented Stinga	a	the			Demented Stingas		the
_-	cpbgf2	Frenzied Stinga	a	the			Frenzied Stingas		the
_-	cpbgf3	Fiendish Stinga	a	the			Fiendish Stingas		the
_-	cpbgf4	Lethal Stinga							the
_-	cpbjb7	Stinkya							
_-	cpbjc7	Stinkya							
_-	cpbjd7	Stinkya							
_-	cpbje7	Stinkya							
_-	cpbjf7	Stinkya							
_-	cpbla1	Placid Stinga	a	the			Placid Stingas		the
_-	cpbla2	Tranquil Stinga	a	the			Tranquil Stingas		the
_-	cpbla3	Subdued Stinga	a	the			Subdued Stingas		the
_-	cpbla4	Calm Stinga	a	the			Calm Stingas		the
_-	cpblb1	Sluggish Stinga	a	the			Sluggish Stingas		the
_-	cpblb2	Drowsy Stinga	a	the			Drowsy Stingas		the
_-	cpblb3	Minor Stinga	a	the			Minor Stingas		the
_-	cpblb4	Budding Stinga	a	the			Budding Stingas		the
_-	cpblb7	Stinkan							
_-	cpblc1	Robust Stinga	a	the			Robust Stingas		the
_-	cpblc2	Blooming Stinga	a	the			Blooming Stingas		the
_-	cpblc3	Dehydrated Stinga	a	the			Dehydrated Stingas		the
_-	cpblc4	Famished Stinga	a	the			Famished Stingas		the
_-	cpblc7	Stinkan							
_-	cpbld1	Parched Stinga	a	the			Parched Stingas		the
_-	cpbld2	Stalking Stinga	a	the			Stalking Stingas		the
_-	cpbld3	Rooting Stinga	a	the			Rooting Stingas		the
_-	cpbld4	Noxious Stinga	a	the			Noxious Stingas		the
_-	cpbld7	Stinkan							
_-	cpble7	Stinkan							
_-	cpblf4	Devastating Stinga							
_-	cpblf7	Stinkan							
_-	cpbpb7	Stinkoo							
_-	cpbpc7	Stinkoo							
_-	cpbpd7	Stinkoo							
_-	cpbpe7	Stinkoo							
_-	cpbpf7	Stinkoo							
_-	CPCCF4	Psykopla Mortel	un	le	du	au	Psykoplas Mortels	des	les
_-	cpcdb7	Psykoketh							
_-	cpcdc7	Psykoketh							
_-	cpcdd7	Psykoketh							
_-	cpcde7	Psykoketh							
_-	cpcdf7	Psykoketh							
_-	cpcfa1	Placid Psykopla	a	the			Placid Psykoplas		the
_-	cpcfa2	Tranquil Psykopla	a	the			Tranquil Psykoplas		the
_-	cpcfa3	Subdued Psykopla	a	the			Subdued Psykoplas		the
_-	cpcfa4	Calm Psykopla	a	the			Calm Psykoplas		the
_-	cpcfb1	Sluggish Psykopla	a	the			Sluggish Psykoplas		the
_-	cpcfb2	Drowsy Psykopla	a	the			Drowsy Psykoplas		the
_-	cpcfb3	Minor Psykopla	a	the			Minor Psykoplas		the
_-	cpcfb4	Budding Psykopla	a	the			Budding Psykoplas		the
_-	cpcfb7	Psykokin							
_-	cpcfc1	Robust Psykopla	a	the			Robust Psykoplas		the
_-	cpcfc2	Blooming Psykopla	a	the			Blooming Psykoplas		the
_-	cpcfc3	Dehydrated Psykopla	a	the			Dehydrated Psykoplas		the
_-	cpcfc4	Famished Psykopla	a	the			Famished Psykoplas		the
_-	cpcfc7	Psykokin							
_-	cpcfd7	Psykokin							
_-	cpcfe7	Psykokin							
_-	cpcff7	Psykokin							
_-	cpcga1	Impure Psykopla	an	the			Impure Psykoplas		the
_-	cpcga2	Blighted Psykopla	a	the			Blighted Psykoplas		the
_-	cpcga3	Contaminated Psykopla	a	the			Contaminated Psykoplas		the
_-	cpcga4	Infected Psykopla	an	the			Infected Psykoplas		the
_-	cpcgb1	Nauseous Psykopla	a	the			Nauseous Psykoplas		the
_-	cpcgb2	Stinking Psykopla	a	the			Stinking Psykoplas		the
_-	cpcgb3	Morbid Psykopla	a	the			Morbid Psykoplas		the
_-	cpcgb4	Poisoned Psykopla	a	the			Poisoned Psykoplas		the
_-	cpcgc1	Plagued Psykopla	a	the			Plagued Psykoplas		the
_-	cpcgc2	Sickly  Psykopla	a	the			Sickly  Psykoplas		the
_-	cpcgc3	Putrescent Psykopla	a	the			Putrescent Psykoplas		the
_-	cpcgc4	Virulent Psykopla	a	the			Virulent Psykoplas		the
_-	cpcgd1	Ravaged Psykopla	a	the			Ravaged Psykoplas		the
_-	cpcgd2	Festering Psykopla	a	the			Festering Psykoplas		the
_-	cpcgd3	Pestiferous Psykopla	a	the			Pestiferous Psykoplas		the
_-	cpcgd4	Raving Psykopla	a	the			Raving Psykoplas		the
_-	cpcge1	Pustulous Psykopla	a	the			Pustulous Psykoplas		the
_-	cpcge2	Seeping Psykopla	a	the			Seeping Psykoplas		the
_-	cpcge3	Foaming Psykopla	a	the			Foaming Psykoplas		the
_-	cpcge4	Revolting Psykopla	a	the			Revolting Psykoplas		the
_-	cpcgf1	Demented Psykopla	a	the			Demented Psykoplas		the
_-	cpcgf2	Frenzied Psykopla	a	the			Frenzied Psykoplas		the
_-	cpcgf3	Fiendish Psykopla	a	the			Fiendish Psykoplas		the
_-	cpcgf4	Lethal Psykopla							the
_-	cpcja1	Placid Psykopla	a	the			Placid Psykoplas		the
_-	cpcja2	Tranquil Psykopla	a	the			Tranquil Psykoplas		the
_-	cpcja3	Subdued Psykopla	a	the			Subdued Psykoplas		the
_-	cpcja4	Calm Psykopla	a	the			Calm Psykoplas		the
_-	cpcjb1	Sluggish Psykopla	a	the			Sluggish Psykoplas		the
_-	cpcjb2	Drowsy Psykopla	a	the			Drowsy Psykoplas		the
_-	cpcjb3	Minor Psykopla	a	the			Minor Psykoplas		the
_-	cpcjb4	Budding Psykopla	a	the			Budding Psykoplas		the
_-	cpcjb7	Psykokya							
_-	cpcjc1	Robust Psykopla	a	the			Robust Psykoplas		the
_-	cpcjc2	Blooming Psykopla	a	the			Blooming Psykoplas		the
_-	cpcjc3	Dehydrated Psykopla	a	the			Dehydrated Psykoplas		the
_-	cpcjc4	Famished Psykopla	a	the			Famished Psykoplas		the
_-	cpcjc7	Psykokya							
_-	cpcjd1	Parched Psykopla	a	the			Parched Psykoplas		the
_-	cpcjd2	Stalking Psykopla	a	the			Stalking Psykoplas		the
_-	cpcjd3	Rooting Psykopla	a	the			Rooting Psykoplas		the
_-	cpcjd4	Noxious Psykopla	a	the			Noxious Psykoplas		the
_-	cpcjd7	Psykokya							
_-	cpcje1	Vile Psykopla	a	the			Vile Psykoplas		the
_-	cpcje2	Unpredictable Psykopla	an	the			Unpredictable Psykoplas		the
_-	cpcje3	Prickly Psykopla	a	the			Prickly Psykoplas		the
_-	cpcje4	Rattled Psykopla	a	the			Rattled Psykoplas		the
_-	cpcje7	Psykokya							
_-	cpcjf1	Horrifying Psykopla	a	the			Horrifying Psykoplas		the
_-	cpcjf2	Rapacious Psykopla	a	the			Rapacious Psykoplas		the
_-	cpcjf3	Prodigeous Psykopla	a	the			Prodigeous Psykoplas		the
_-	cpcjf7	Psykokya							
_-	cpclb7	Psykokan							
_-	cpclc7	Psykokan							
_-	cpcld7	Psykokan							
_-	cpcle7	Psykokan							
_-	cpclf7	Psykokan							
_-	cpcpb7	Psykokoo							
_-	cpcpc7	Psykokoo							
_-	cpcpd7	Psykokoo							
_-	cpcpe7	Psykokoo							
_-	cpcpf4	Rattled Psykopla							
_-	cpcpf7	Psykokoo							
_-	cpddb7	Slaveketh							
_-	cpddc7	Slaveketh							
_-	cpddd7	Slaveketh							
_-	cpdde7	Slaveketh							
_-	cpddf7	Slaveketh							
_-	cpdfa1	Placid Slaveni	a	the			Placid Slavenis		the
_-	cpdfa2	Tranquil Slaveni	a	the			Tranquil Slavenis		the
_-	cpdfa3	Subdued Slaveni	a	the			Subdued Slavenis		the
_-	cpdfa4	Calm Slaveni	a	the			Calm Slavenis		the
_-	cpdfb1	Sluggish Slaveni	a	the			Sluggish Slavenis		the
_-	cpdfb2	Drowsy Slaveni	a	the			Drowsy Slavenis		the
_-	cpdfb3	Minor Slaveni	a	the			Minor Slavenis		the
_-	cpdfb4	Budding Slaveni	a	the			Budding Slavenis		the
_-	cpdfb7	Slavekin							
_-	cpdfc7	Slavekin							
_-	cpdfd7	Slavekin							
_-	cpdfe1	Vile Slaveni	a	the			Vile Slavenis		the
_-	cpdfe2	Unpredictable Slaveni	an	the			Unpredictable Slavenis		the
_-	cpdfe3	Prickly Slaveni	a	the			Prickly Slavenis		the
_-	cpdfe4	Rattled Slaveni	a	the			Rattled Slavenis		the
_-	cpdfe7	Slavekin							
_-	cpdff1	Horrifying Slaveni	a	the			Horrifying Slavenis		the
_-	cpdff2	Rapacious Slaveni	a	the			Rapacious Slavenis		the
_-	cpdff3	Prodigeous Slaveni	a	the			Prodigeous Slavenis		the
_-	cpdff4	Devastating Slaveni	a	the					
_-	cpdff7	Slavekin							
_-	cpdfx1	Slaveni Placide	un	le	du	au	Slavenis Placides	des	les
_-	cpdfx2	Slaveni Tranquille	un	le	du	au	Slavenis Tranquilles	des	les
_-	cpdga1	Impure Slaveni	an	the			Impure Slavenis		the
_-	cpdga2	Blighted Slaveni	a	the			Blighted Slavenis		the
_-	cpdga3	Contaminated Slaveni	a	the			Contaminated Slavenis		the
_-	cpdga4	Infected Slaveni	an	the			Infected Slavenis		the
_-	cpdgb1	Nauseous Slaveni	a	the			Nauseous Slavenis		the
_-	cpdgb2	Stinking Slaveni	a	the			Stinking Slavenis		the
_-	cpdgb3	Morbid Slaveni	a	the			Morbid Slavenis		the
_-	cpdgb4	Poisoned Slaveni	a	the			Poisoned Slavenis		the
_-	cpdgc1	Plagued Slaveni	a	the			Plagued Slavenis		the
_-	cpdgc2	Sickly  Slaveni	a	the			Sickly  Slavenis		the
_-	cpdgc3	Putrescent Slaveni	a	the			Putrescent Slavenis		the
_-	cpdgc4	Virulent Slaveni	a	the			Virulent Slavenis		the
_-	cpdgd1	Ravaged Slaveni	a	the			Ravaged Slavenis		the
_-	cpdgd2	Festering Slaveni	a	the			Festering Slavenis		the
_-	cpdgd3	Pestiferous Slaveni	a	the			Pestiferous Slavenis		the
_-	cpdgd4	Raving Slaveni	a	the			Raving Slavenis		the
_-	cpdge1	Pustulous Slaveni	a	the			Pustulous Slavenis		the
_-	cpdge2	Seeping Slaveni	a	the			Seeping Slavenis		the
_-	cpdge3	Foaming Slaveni	a	the			Foaming Slavenis		the
_-	cpdge4	Revolting Slaveni	a	the			Revolting Slavenis		the
_-	cpdgf1	Demented Slaveni	a	the			Demented Slavenis		the
_-	cpdgf2	Frenzied Slaveni	a	the			Frenzied Slavenis		the
_-	cpdgf3	Fiendish Slaveni	a	the			Fiendish Slavenis		the
_-	cpdgf4	Lethal Slaveni							the
_-	cpdja1	Placid Slaveni	a	the			Placid Slavenis		the
_-	cpdja2	Tranquil Slaveni	a	the			Tranquil Slavenis		the
_-	cpdja3	Subdued Slaveni	a	the			Subdued Slavenis		the
_-	cpdja4	Calm Slaveni	a	the			Calm Slavenis		the
_-	cpdjb1	Sluggish Slaveni	a	the			Sluggish Slavenis		the
_-	cpdjb2	Drowsy Slaveni	a	the			Drowsy Slavenis		the
_-	cpdjb3	Minor Slaveni	a	the			Minor Slavenis		the
_-	cpdjb4	Budding Slaveni	a	the			Budding Slavenis		the
_-	cpdjb7	Slavekya							
_-	cpdjc1	Robust Slaveni	a	the			Robust Slavenis		the
_-	cpdjc2	Blooming Slaveni	a	the			Blooming Slavenis		the
_-	cpdjc3	Dehydrated Slaveni	a	the			Dehydrated Slavenis		the
_-	cpdjc4	Famished Slaveni	a	the			Famished Slavenis		the
_-	cpdjc7	Slavekya							
_-	cpdjd7	Slavekya							
_-	cpdje1	Vile Slaveni	a	the			Vile Slavenis		the
_-	cpdje2	Unpredictable Slaveni	an	the			Unpredictable Slavenis		the
_-	cpdje3	Prickly Slaveni	a	the			Prickly Slavenis		the
_-	cpdje4	Rattled Slaveni	a	the			Rattled Slavenis		the
_-	cpdje7	Slavekya							
_-	cpdjf1	Horrifying Slaveni	a	the			Horrifying Slavenis		the
_-	cpdjf2	Rapacious Slaveni	a	the			Rapacious Slavenis		the
_-	cpdjf3	Prodigeous Slaveni	a	the			Prodigeous Slavenis		the
_-	cpdjf7	Slavekya							
_-	cpdlb7	Slavekan							
_-	cpdlc7	Slavekan							
_-	cpdld7	Slavekan							
_-	cpdle7	Slavekan							
_-	cpdlf7	Slavekan							
_-	cpdpb7	Slavekoo							
_-	cpdpc7	Slavekoo							
_-	cpdpd7	Slavekoo							
_-	cpdpe7	Slavekoo							
_-	cpdpf7	Slavekoo							
_-	CPECF4	Cratcha Mortel	un	le	du	au	Cratchas Mortels	des	les
_-	cpedb7	Cratchaketh							
_-	cpedc7	Cratchaketh							
_-	cpedd7	Cratchaketh							
_-	cpede7	Cratchaketh							
_-	cpedf7	Cratchaketh							
_-	cpefa1	Placid Cratcha	a	the			Placid Cratchas		the
_-	cpefa2	Tranquil Cratcha	a	the			Tranquil Cratchas		the
_-	cpefa3	Subdued Cratcha	a	the			Subdued Cratchas		the
_-	cpefa4	Calm Cratcha	a	the			Calm Cratchas		the
_-	cpefb1	Sluggish Cratcha	a	the			Sluggish Cratchas		the
_-	cpefb2	Drowsy Cratcha	a	the			Drowsy Cratchas		the
_-	cpefb3	Minor Cratcha	a	the			Minor Cratchas		the
_-	cpefb4	Budding Cratcha	a	the			Budding Cratchas		the
_-	cpefb7	Cratchakin							
_-	cpefc1	Robust Cratcha	a	the			Robust Cratchas		the
_-	cpefc2	Blooming Cratcha	a	the			Blooming Cratchas		the
_-	cpefc3	Dehydrated Cratcha	a	the			Dehydrated Cratchas		the
_-	cpefc4	Famished Cratcha	a	the			Famished Cratchas		the
_-	cpefc7	Cratchakin							
_-	cpefd1	Parched Cratcha	a	the			Parched Cratchas		the
_-	cpefd2	Stalking Cratcha	a	the			Stalking Cratchas		the
_-	cpefd3	Rooting Cratcha	a	the			Rooting Cratchas		the
_-	cpefd4	Noxious Cratcha	a	the			Noxious Cratchas		the
_-	cpefd7	Cratchakin							
_-	cpefe1	Vile Cratcha	a	the			Vile Cratchas		the
_-	cpefe2	Unpredictable Cratcha	an	the			Unpredictable Cratchas		the
_-	cpefe3	Prickly Cratcha	a	the			Prickly Cratchas		the
_-	cpefe4	Rattled Cratcha	a	the			Rattled Cratchas		the
_-	cpefe7	Cratchakin							
_-	cpefe8	Destroyer Cratcha	a	the					
_-	cpeff7	Cratchakin							
_-	cpefx2	Cratcha Tranquille	un	le	du	au	Cratchas Tranquilles	des	les
_-	cpefx3	Cratcha Soumis	un	le	du	au	Cratchas Soumis	des	les
_-	cpegb1	Nauseous Cratcha	a				Nauseous Cratchas		the
_-	cpegb2	Stinking Cratcha	a				Stinking Cratchas		the
_-	cpegb3	Morbid Cratcha	a				Morbid Cratchas		the
_-	cpegb4	Poisoned Cratcha	a				Poisoned Cratchas		the
_-	cpegc1	Plagued Cratcha	a				Plagued Cratchas		the
_-	cpegc2	Sickly  Cratcha	a				Sickly  Cratchas		the
_-	cpegc3	Putrescent Cratcha	a				Putrescent Cratchas		the
_-	cpegc4	Virulent Cratcha	a				Virulent Cratchas		the
_-	cpegd1	Ravaged Cratcha	a				Ravaged Cratchas		the
_-	cpegd2	Festering Cratcha	a				Festering Cratchas		the
_-	cpegd3	Pestiferous Cratcha	a				Pestiferous Cratchas		the
_-	cpegd4	Raving Cratcha	a				Raving Cratchas		the
_-	cpege1	Pustulous Cratcha	a				Pustulous Cratchas		the
_-	cpege2	Seeping Cratcha	a				Seeping Cratchas		the
_-	cpege3	Foaming Cratcha	a				Foaming Cratchas		the
_-	cpege4	Revolting Cratcha	a				Revolting Cratchas		the
_-	cpegf1	Demented Cratcha	a				Demented Cratchas		the
_-	cpegf2	Frenzied Cratcha	a				Frenzied Cratchas		the
_-	cpegf3	Fiendish Cratcha	a				Fiendish Cratchas		the
_-	cpegf4	Lethal Cratcha	a				Lethal Cratchas		the
_-	cpegf7	Cratchaki	a	the			 Cratchaki		the
_-	cpeja1	Placid Cratcha	a	the			Placid Cratchas		the
_-	cpeja2	Tranquil Cratcha	a	the			Tranquil Cratchas		the
_-	cpeja3	Subdued Cratcha	a	the			Subdued Cratchas		the
_-	cpeja4	Calm Cratcha	a	the			Calm Cratchas		the
_-	cpejb1	Sluggish Cratcha	a	the			Sluggish Cratchas		the
_-	cpejb2	Drowsy Cratcha	a	the			Drowsy Cratchas		the
_-	cpejb3	Minor Cratcha	a	the			Minor Cratchas		the
_-	cpejb4	Budding Cratcha	a	the			Budding Cratchas		the
_-	cpejb7	Cratchakya							
_-	cpejc1	Robust Cratcha	a	the			Robust Cratchas		the
_-	cpejc2	Blooming Cratcha	a	the			Blooming Cratchas		the
_-	cpejc3	Dehydrated Cratcha	a	the			Dehydrated Cratchas		the
_-	cpejc4	Famished Cratcha	a	the			Famished Cratchas		the
_-	cpejc7	Cratchakya							
_-	cpejd1	Parched Cratcha	a	the			Parched Cratchas		the
_-	cpejd2	Stalking Cratcha	a	the			Stalking Cratchas		the
_-	cpejd3	Rooting Cratcha	a	the			Rooting Cratchas		the
_-	cpejd4	Noxious Cratcha	a	the			Noxious Cratchas		the
_-	cpejd7	Cratchakya							
_-	cpeje1	Vile Cratcha	a	the			Vile Cratchas		the
_-	cpeje2	Unpredictable Cratcha	an	the			Unpredictable Cratchas		the
_-	cpeje3	Prickly Cratcha	a	the			Prickly Cratchas		the
_-	cpeje4	Rattled Cratcha	a	the			Rattled Cratchas		the
_-	cpeje7	Cratchakya							
_-	cpejf1	Horrifying Cratcha	a	the			Horrifying Cratchas		the
_-	cpejf2	Rapacious Cratcha	a	the			Rapacious Cratchas		the
_-	cpejf3	Prodigeous Cratcha	a	the			Prodigeous Cratchas		the
_-	cpejf4	Devastating Cratcha	a	the					
_-	cpejf7	Cratchakya							
_-	cpelb7	Cratchakan							
_-	cpelc7	Cratchakan							
_-	cpeld7	Cratchakan							
_-	cpele7	Cratchakan							
_-	cpelf7	Cratchakan							
_-	cpepb7	Cratchakoo							
_-	cpepc7	Cratchakoo							
_-	cpepd7	Cratchakoo							
_-	cpepe7	Cratchakoo							
_-	cpepf7	Cratchakoo							
_-	CPFCF5	Firgin		le	du				
_-	cpfda1	Placid Shooki	a	the			Placid Shookis		the
_-	cpfda2	Tranquil Shooki	a	the			Tranquil Shookis		the
_-	cpfda3	Subdued Shooki	a	the			Subdued Shookis		the
_-	cpfda4	Calm Shooki	a	the			Calm Shookis		the
_-	cpfdb1	Sluggish Shooki	a	the			Sluggish Shookis		the
_-	cpfdb2	Drowsy Shooki	a	the			Drowsy Shookis		the
_-	cpfdb3	Minor Shooki	a	the			Minor Shookis		the
_-	cpfdb4	Budding Shooki	a	the			Budding Shookis		the
_-	cpfdb7	Shooketh							
_-	cpfdc1	Robust Shooki	a	the			Robust Shookis		the
_-	cpfdc2	Blooming Shooki	a	the			Blooming Shookis		the
_-	cpfdc3	Dehydrated Shooki	a	the			Dehydrated Shookis		the
_-	cpfdc4	Famished Shooki	a	the			Famished Shookis		the
_-	cpfdc7	Shooketh							
_-	cpfdd1	Parched Shooki	a	the			Parched Shookis		the
_-	cpfdd2	Stalking Shooki	a	the			Stalking Shookis		the
_-	cpfdd3	Rooting Shooki	a	the			Rooting Shookis		the
_-	cpfdd4	Noxious Shooki	a	the			Noxious Shookis		the
_-	cpfdd7	Shooketh							
_-	cpfde1	Vile Shooki	a	the			Vile Shookis		the
_-	cpfde2	Unpredictable Shooki	an	the			Unpredictable Shookis		the
_-	cpfde3	Prickly Shooki	a	the			Prickly Shookis		the
_-	cpfde4	Rattled Shooki	a	the			Rattled Shookis		the
_-	cpfde7	Shooketh							
_-	cpfdf4	Devastating Shooki							
_-	cpfdf7	Shooketh							
_-	cpffb7	Shookin							
_-	cpffc7	Shookin							
_-	cpffd7	Shookin							
_-	cpffe7	Shookin							
_-	cpfff7	Shookin							
_-	cpfga1	Impure Shooki	an	the			Impure Shookis		the
_-	cpfga2	Blighted Shooki	a	the			Blighted Shookis		the
_-	cpfga3	Contaminated Shooki	a	the			Contaminated Shookis		the
_-	cpfga4	Infected Shooki	an	the			Infected Shookis		the
_-	cpfgb1	Nauseous Shooki	a	the			Nauseous Shookis		the
_-	cpfgb2	Stinking Shooki	a	the			Stinking Shookis		the
_-	cpfgb3	Morbid Shooki	a	the			Morbid Shookis		the
_-	cpfgb4	Poisoned Shooki	a	the			Poisoned Shookis		the
_-	cpfgc1	Plagued Shooki	a	the			Plagued Shookis		the
_-	cpfgc2	Sickly  Shooki	a	the			Sickly  Shookis		the
_-	cpfgc3	Putrescent Shooki	a	the			Putrescent Shookis		the
_-	cpfgc4	Virulent Shooki	a	the			Virulent Shookis		the
_-	cpfgd1	Ravaged Shooki	a	the			Ravaged Shookis		the
_-	cpfgd2	Festering Shooki	a	the			Festering Shookis		the
_-	cpfgd3	Pestiferous Shooki	a	the			Pestiferous Shookis		the
_-	cpfgd4	Raving Shooki	a	the			Raving Shookis		the
_-	cpfge1	Pustulous Shooki	a	the			Pustulous Shookis		the
_-	cpfge2	Seeping Shooki	a	the			Seeping Shookis		the
_-	cpfge3	Foaming Shooki	a	the			Foaming Shookis		the
_-	cpfge4	Revolting Shooki	a	the			Revolting Shookis		the
_-	cpfgf1	Demented Shooki	a	the			Demented Shookis		the
_-	cpfgf2	Frenzied Shooki	a	the			Frenzied Shookis		the
_-	cpfgf3	Fiendish Shooki	a	the			Fiendish Shookis		the
_-	cpfgf4	Lethal Shooki							the
_-	cpfjb7	Shookya							
_-	cpfjc7	Shookya							
_-	cpfjd7	Shookya							
_-	cpfje7	Shookya							
_-	cpfjf7	Shookya							
_-	cpflb7	Shookan							
_-	cpflc7	Shookan							
_-	cpfld7	Shookan							
_-	cpfle7	Shookan							
_-	cpflf7	Shookan							
