*HASH_VALUE	creature ID	name	p	creagen	screagen
_68D59CA9DB68D3A5	ckjif4	Элитная кипеста-поработитель	Элитные кипесты-поработители	Элитных кипест-поработителей	Элитную кипесту-поработителя
_D9F87CA1E859D3A2	ckbif5	Рэйза		Рэйзу	Рэйзу
_24E8A0AB2968C765	ckeif7	Киппурок		Киппурока	Киппурока
_AC0607705F26CF89	cbblc8	Изам смерти	Изамы смерти	Изамов смерти	Изама смерти
_E757AF859847D78F	cbcld5	Корра		Корру	Корру
_59D8E067E3F6BB74	ccafc5	Скофф		Скоффа	Скоффа
_5AE8F0672436BB75	ccajd5	Френнек		Френнека	Френнека
_5AF8F0676436BB76	ccaje5	Мания		Манию	Манию
_1BF8F06A6436C776	ccaje8	Джинго-разрушитель	Джинго-разрушители	Джинго-разрушителей	Джинго-разрушителя
_1AD6A49B9CA7B7A3	ccbdc7	Клопперкет		Клопперкета	Клопперкета
_1AE6AC9BDDC7BBA5	ccbde8	Клоппер-палач	Клопперы-палачи	Клопперов-палачей	Клоппер-палача
_1CE6A0A3DD97DBA2	ccblb8	Клоппер смерти	Клопперы смерти	Клопперов смерти	Клоппер смерти
_16E8045EE706CB7E	cccdb7	Гоакет		Гоакета	Гоакета
_57F8045F2706CF7F	cccdc8	Гоари-палач	Гоари-палачи	Гоари-палачей	Гоари-палача
_E7E7779D29E6BE9F	ccdfe5	Вайак		Вайака	Вайака
_E7E77F9D29E6CE9F	ccdfe7	Торкин		Торкина	Торкина
_E7E7839D29E6D69F	ccdfe8	Торбак-истребитель	Торбаки-истребители	Торбаков-истребителей	Торбака-истребителя
_E9E7779B2AE6BE9B	ccdjc5	Спайна		Спайну	Спайну
_E9E7839B2AE6D69B	ccdjc8	Торбак-разрушитель	Торбаки-разрушители	Торбаков-разрушителей	Торбака-разрушителя
_E9E7779D2AE6BE9F	ccdje5	Файлиш		Файлиша	Файлиша
_18C954662577C38C	ccejb7	Ракиа		Ракию	Ракию
_59D954676577C78D	ccejc8	Рагус-разрушитель	Рагусы-разрушители	Рагусов-разрушителей	Рагуса-разрушителя
_99D95C666597C38D	ccelc7	Ракан		Ракана	Ракана
_DAE95C67A697C78E	cceld8	Рагус смерти	Рагусы смерти	Рагусов смерти	Рагуса смерти
_1908F46721667778	ccfjf4	Чудовищный наджаб	Чудовищные наджабы	Чудовищных наджабов	Чудовищного наджаба
_5908F46821667B78	ccfjf5	Бэджам		Бэджама	Бэджама
_DAE8FC68A1867B76	ccfld5	Джамби		Джамби	Джамби
_9E592C74A4C91B80	ccgpf8	Воракс-терминатор	Вораксы-терминаторы	Вораксов-терминаторов	Воракса-терминатора
_A8579F9CE736F29D	cchdd8	Варинкс-палач	Варинксы-палачи	Варинксов-палачей	Варинкса-палача
_A857939DE736DA9F	cchde5	Тинникс		Тинникса	Тинникса
_A8579B9DE736EA9F	cchde7	Варекет		Варекета	Варекета
_6898D79397B7D3A2	ccidd5	Галли		Галли	Галли
_6898DF9317B7DBA2	ccidd7	Зеркет		Зеркета	Зеркета
_6898D39557D7CFA4	ccidf4	Чудовищный зеркс	Чудовищные зерксы	Чудовищных зерксов	Чудовищного зеркса
_6898D79597D7D3A4	ccidf5	Понча		Пончу	Пончу
_E998D395D8D7E7A4	ccijf4	Чудовищный зеркс	Чудовищные зерксы	Чудовищных зерксов	Чудовищного зеркса
_E998DF9598D7F3A4	ccijf7	Зеркиа		Зеркию	Зеркию
_63D693A022D4DAA1	ccjfd5	Леранг		Леранга	Леранга
_63D69BA022D4EAA1	ccjfd7	Джавкин		Джавкина	Джавкина
_1A35B8A060F7CFB6	cckdd8	Каттлер-палач	Каттлеры-палачи	Каттлеров-палачей	Каттлера-палача
_1A25C0A01F17CBB8	cckdf7	Каттлкет		Каттлкета	Каттлкета
_1A35C0A06017CFB8	cckdf8	Каттлер-палач	Каттлеры-палачи	Каттлеров-палачей	Каттлера-палача
_9A05BCA29F07CBB7	cckfe5	Спурла		Спурлу	Спурлу
_9A25BCA21F07D3B7	cckfe7	Каттлкин		Каттлкина	Каттлкина
_9A35BCA26007D7B7	cckfe8	Каттлер-истребитель	Каттлеры-истребители	Каттлеров-истребителей	Каттлера-истребителя
_9A05C0A29F17CBB8	cckff5	Затчел		Затчела	Затчела
_9A35C0A26017D7B8	cckff8	Каттлер-истребитель	Каттлеры-истребители	Каттлеров-истребителей	Каттлера-истребителя
_E787CF901646D3AD	cclde5	Скеллоп		Скеллопа	Скеллопа
_E787D7909646DBAD	cclde7	Озикет		Озикета	Озикета
_E787DB90D746DFAD	cclde8	Озикс-палач	Озиксы-палачи	Озиксов-палачей	Озикс-палача
_6787DB905746E7AD	cclfe8	Озикс-истребитель	Озиксы-истребители	Озиксов-истребителей	Озикс-истребителя
_E716CB93ABE41A96	ccmff7	Джукин		Джукина	Джукина
_E716CF93ABE42296	ccmff8	Джагула-истребитель	Джагулы-истребители	Джагул-истребителей	Джагулу-истребителя
