*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_639FA88D3CE850E9	abfmh01	Slow Attack 1		a	the				Slows down enemy attacks.
_639FA88D3CF850EA	abfmh02	Slow Attack 2		a	the				Slows down enemy attacks.
_639FA88D3C0850EB	abfmh03	Slow Attack 3		a	the				Slows down enemy attacks.
_639FA88D3C1850EC	abfmh04	Slow Attack 4		a	the				Slows down enemy attacks.
_639FA88D3C2850ED	abfmh05	Slow Attack 5		a	the				Slows down enemy attacks.
_639FA88D3C3850EE	abfmh06	Slow Attack 6		a	the				Slows down enemy attacks.
_639FA88D3C4850EF	abfmh07	Slow Attack 7		a	the				Slows down enemy attacks.
_639FA88D3C5850F0	abfmh08	Slow Attack 8		a	the				Slows down enemy attacks.
_639FA88D3C6850F1	abfmh09	Slow Attack 9		a	the				Slows down enemy attacks.
_716D4A712A4CC79C	abfmh10	Slow Attack 10		a	the				Slows down enemy attacks.
_716D4A712A5CCB9C	abfmh11	Slow Attack 11		a	the				Slows down enemy attacks.
_05B2AEECF16CD739	absx_heal_hp_01	Self Heal Life 1		an	the				Restores hit points to the caster.
_05B2AEECF18CD739	absx_heal_hp_02	Self Heal Life 2		an	the				Restores hit points to the caster.
_05B2AEECF1ACD739	absx_heal_hp_03	Self Heal Life 3		an	the				Restores hit points to the caster.
_05B2AEECF1CCD739	absx_heal_hp_04	Self Heal Life 4		an	the				Restores hit points to the caster.
_05B2AEECF1ECD739	absx_heal_hp_05	Self Heal Life 5		an	the				Restores hit points to the caster.
_05B2AEECF10CD739	absx_heal_hp_06	Self Heal Life 6		an	the				Restores hit points to the caster.
_05B2AEECF12CD739	absx_heal_hp_07	Self Heal Life 7		an	the				Restores hit points to the caster.
_05B2AEECF14CD739	absx_heal_hp_08	Self Heal Life 8		an	the				Restores hit points to the caster.
_05B2AEECF16CD739	absx_heal_hp_09	Self Heal Life 9		an	the				Restores hit points to the caster.
_C8E25602C315B919	absx_heal_hp_10	Self Heal Life 10		an	the				Restores hit points to the caster.
_C8E256020325B919	absx_heal_hp_11	Self Heal Life 11		an	the				Restores hit points to the caster.
_C8E256024335B919	absx_heal_hp_12	Self Heal Life 12		an	the				Restores hit points to the caster.
_C8E256028345B919	absx_heal_hp_13	Self Heal Life 13		an	the				Restores hit points to the caster.
_C8E25602C455B919	absx_heal_hp_14	Self Heal Life 14		an	the				Restores hit points to the caster.
_C8E256020465B919	absx_heal_hp_15	Self Heal Life 15		an	the				Restores hit points to the caster.
_C8E256024475B919	absx_heal_hp_16	Self Heal Life 16		an	the				Restores hit points to the caster.
_C8E256028485B919	absx_heal_hp_17	Self Heal Life 17		an	the				Restores hit points to the caster.
_C8E25602C595B919	absx_heal_hp_18	Self Heal Life 18		an	the				Restores hit points to the caster.
_C8E2560205A5B919	absx_heal_hp_19	Self Heal Life 19		an	the				Restores hit points to the caster.
_C8E25602C325BD19	absx_heal_hp_20	Self Heal Life 20		an	the				Restores hit points to the caster.
_C8E256020335BD19	absx_heal_hp_21	Self Heal Life 21		an	the				Restores hit points to the caster.
_C8E256024345BD19	absx_heal_hp_22	Self Heal Life 22		an	the				Restores hit points to the caster.
_C8E256028355BD19	absx_heal_hp_23	Self Heal Life 23		an	the				Restores hit points to the caster.
_C8E25602C465BD19	absx_heal_hp_24	Self Heal Life 24		an	the				Restores hit points to the caster.
_C8E256020475BD19	absx_heal_hp_25	Self Heal Life 25		an	the				Restores hit points to the caster.
_C8E256024485BD19	absx_heal_hp_26	Self Heal Life 26		an	the				Restores hit points to the caster.
_B481DB5FADF8347E	absf_heal_stamina_01	Self Heal Stamina 1		an	the				Restores stamina to the caster.
_F481DB5FAD08347E	absf_heal_stamina_02	Self Heal Stamina 2		an	the				Restores stamina to the caster.
_3481DB5FAD18347E	absf_heal_stamina_03	Self Heal Stamina 3		an	the				Restores stamina to the caster.
_7581DB5FAD28347E	absf_heal_stamina_04	Self Heal Stamina 4		an	the				Restores stamina to the caster.
_B581DB5FAD38347E	absf_heal_stamina_05	Self Heal Stamina 5		an	the				Restores stamina to the caster.
_F581DB5FAD48347E	absf_heal_stamina_06	Self Heal Stamina 6		an	the				Restores stamina to the caster.
_3581DB5FAD58347E	absf_heal_stamina_07	Self Heal Stamina 7		an	the				Restores stamina to the caster.
_7681DB5FAD68347E	absf_heal_stamina_08	Self Heal Stamina 8		an	the				Restores stamina to the caster.
_B681DB5FAD78347E	absf_heal_stamina_09	Self Heal Stamina 9		an	the				Restores stamina to the caster.
_4C851FC8B52D69E8	absf_heal_stamina_10	Self Heal Stamina 10		an	the				Restores stamina to the caster.
_8C851FC8F52D69E8	absf_heal_stamina_11	Self Heal Stamina 11		an	the				Restores stamina to the caster.
_CC851FC8352D69E8	absf_heal_stamina_12	Self Heal Stamina 12		an	the				Restores stamina to the caster.
_0C851FC8752D69E8	absf_heal_stamina_13	Self Heal Stamina 13		an	the				Restores stamina to the caster.
_4D851FC8B62D69E8	absf_heal_stamina_14	Self Heal Stamina 14		an	the				Restores stamina to the caster.
_8D851FC8F62D69E8	absf_heal_stamina_15	Self Heal Stamina 15		an	the				Restores stamina to the caster.
_CD851FC8362D69E8	absf_heal_stamina_16	Self Heal Stamina 16		an	the				Restores stamina to the caster.
_0D851FC8762D69E8	absf_heal_stamina_17	Self Heal Stamina 17		an	the				Restores stamina to the caster.
_4E851FC8B72D69E8	absf_heal_stamina_18	Self Heal Stamina 18		an	the				Restores stamina to the caster.
_8E851FC8F72D69E8	absf_heal_stamina_19	Self Heal Stamina 19		an	the				Restores stamina to the caster.
_4C951FC8B53D69E8	absf_heal_stamina_20	Self Heal Stamina 20		an	the				Restores stamina to the caster.
_8C951FC8F53D69E8	absf_heal_stamina_21	Self Heal Stamina 21		an	the				Restores stamina to the caster.
_CC951FC8353D69E8	absf_heal_stamina_22	Self Heal Stamina 22		an	the				Restores stamina to the caster.
_0C951FC8753D69E8	absf_heal_stamina_23	Self Heal Stamina 23		an	the				Restores stamina to the caster.
_4D951FC8B63D69E8	absf_heal_stamina_24	Self Heal Stamina 24		an	the				Restores stamina to the caster.
_8D951FC8F63D69E8	absf_heal_stamina_25	Self Heal Stamina 25		an	the				Restores stamina to the caster.
_CD951FC8363D69E8	absf_heal_stamina_26	Self Heal Stamina 26		an	the				Restores stamina to the caster.
_91C1163E78B6467A	absm_heal_sap_01	Self Heal Sap 1		an	the				Restores sap to the caster.
_91C1163EB8C6467A	absm_heal_sap_02	Self Heal Sap 2		an	the				Restores sap to the caster.
_91C1163EF8D6467A	absm_heal_sap_03	Self Heal Sap 3		an	the				Restores sap to the caster.
_91C1163E39E6467A	absm_heal_sap_04	Self Heal Sap 4		an	the				Restores sap to the caster.
_91C1163E79F6467A	absm_heal_sap_05	Self Heal Sap 5		an	the				Restores sap to the caster.
_91C1163EB906467A	absm_heal_sap_06	Self Heal Sap 6		an	the				Restores sap to the caster.
_91C1163EF916467A	absm_heal_sap_07	Self Heal Sap 7		an	the				Restores sap to the caster.
_91C1163E3A26467A	absm_heal_sap_08	Self Heal Sap 8		an	the				Restores sap to the caster.
_91C1163E7A36467A	absm_heal_sap_09	Self Heal Sap 9		an	the				Restores sap to the caster.
_0F66E98799FB301C	absm_heal_sap_10	Self Heal Sap 10		an	the				Restores sap to the caster.
_0F66E98719FB301C	absm_heal_sap_11	Self Heal Sap 11		an	the				Restores sap to the caster.
_0F66E98799FB301C	absm_heal_sap_12	Self Heal Sap 12		an	the				Restores sap to the caster.
_0F66E98719FB301C	absm_heal_sap_13	Self Heal Sap 13		an	the				Restores sap to the caster.
_0F66E9879BFB301C	absm_heal_sap_14	Self Heal Sap 14		an	the				Restores sap to the caster.
_0F66E9871BFB301C	absm_heal_sap_15	Self Heal Sap 15		an	the				Restores sap to the caster.
_0F66E9879BFB301C	absm_heal_sap_16	Self Heal Sap 16		an	the				Restores sap to the caster.
_0F66E9871BFB301C	absm_heal_sap_17	Self Heal Sap 17		an	the				Restores sap to the caster.
_0F66E9879DFB301C	absm_heal_sap_18	Self Heal Sap 18		an	the				Restores sap to the caster.
_0F66E9871DFB301C	absm_heal_sap_19	Self Heal Sap 19		an	the				Restores sap to the caster.
_0F66E987991B301C	absm_heal_sap_20	Self Heal Sap 20		an	the				Restores sap to the caster.
_0F66E987191B301C	absm_heal_sap_21	Self Heal Sap 21		an	the				Restores sap to the caster.
_0F66E987991B301C	absm_heal_sap_22	Self Heal Sap 22		an	the				Restores sap to the caster.
_0F66E987191B301C	absm_heal_sap_23	Self Heal Sap 23		an	the				Restores sap to the caster.
_0F66E9879B1B301C	absm_heal_sap_24	Self Heal Sap 24		an	the				Restores sap to the caster.
_0F66E9871B1B301C	absm_heal_sap_25	Self Heal Sap 25		an	the				Restores sap to the caster.
_0F66E9879B1B301C	absm_heal_sap_26	Self Heal Sap 26		an	the				Restores sap to the caster.
_7AD033B317C90718	absg_heal_focus_01	Self Heal Focus 1		an	the				Restores focus to the caster.
_7AE037B317C90718	absg_heal_focus_02	Self Heal Focus 2		an	the				Restores focus to the caster.
_7AF03BB317C90718	absg_heal_focus_03	Self Heal Focus 3		an	the				Restores focus to the caster.
_7A003FB317C90718	absg_heal_focus_04	Self Heal Focus 4		an	the				Restores focus to the caster.
_7A1043B317C90718	absg_heal_focus_05	Self Heal Focus 5		an	the				Restores focus to the caster.
_7A2047B317C90718	absg_heal_focus_06	Self Heal Focus 6		an	the				Restores focus to the caster.
_7A304BB317C90718	absg_heal_focus_07	Self Heal Focus 7		an	the				Restores focus to the caster.
_7A404FB317C90718	absg_heal_focus_08	Self Heal Focus 8		an	the				Restores focus to the caster.
_7A5053B317C90718	absg_heal_focus_09	Self Heal Focus 9		an	the				Restores focus to the caster.
_B64A4AC1B8C36213	absg_heal_focus_10	Self Heal Focus 10		an	the				Restores focus to the caster.
_F64A4EC1B8C36213	absg_heal_focus_11	Self Heal Focus 11		an	the				Restores focus to the caster.
_364A52C1B8C36213	absg_heal_focus_12	Self Heal Focus 12		an	the				Restores focus to the caster.
_764A56C1B8C36213	absg_heal_focus_13	Self Heal Focus 13		an	the				Restores focus to the caster.
_B74A5AC1B8C36213	absg_heal_focus_14	Self Heal Focus 14		an	the				Restores focus to the caster.
_F74A5EC1B8C36213	absg_heal_focus_15	Self Heal Focus 15		an	the				Restores focus to the caster.
_374A62C1B8C36213	absg_heal_focus_16	Self Heal Focus 16		an	the				Restores focus to the caster.
_774A66C1B8C36213	absg_heal_focus_17	Self Heal Focus 17		an	the				Restores focus to the caster.
_B84A6AC1B8C36213	absg_heal_focus_18	Self Heal Focus 18		an	the				Restores focus to the caster.
_F84A6EC1B8C36213	absg_heal_focus_19	Self Heal Focus 19		an	the				Restores focus to the caster.
_B65A4AC2B8C36213	absg_heal_focus_20	Self Heal Focus 20		an	the				Restores focus to the caster.
_F65A4EC2B8C36213	absg_heal_focus_21	Self Heal Focus 21		an	the				Restores focus to the caster.
_365A52C2B8C36213	absg_heal_focus_22	Self Heal Focus 22		an	the				Restores focus to the caster.
_765A56C2B8C36213	absg_heal_focus_23	Self Heal Focus 23		an	the				Restores focus to the caster.
_B75A5AC2B8C36213	absg_heal_focus_24	Self Heal Focus 24		an	the				Restores focus to the caster.
_F75A5EC2B8C36213	absg_heal_focus_25	Self Heal Focus 25		an	the				Restores focus to the caster.
_375A62C2B8C36213	absg_heal_focus_26	Self Heal Focus 26		an	the				Restores focus to the caster.
_036EA5079960AC3A	abc_magic_start	Magic Start		a 	the				Action for beginning to develop magic skills.
_039EA5079960AC3A	abf_magic_start	Magic Start		a 	the				Action for beginning to develop magic skills.
_810A2AD08AC4EF19	abhf_magic_start	Magic Start		a 	the				Action for beginning to develop magic skills.
_2E081A2B957E2FEA	abm_vampirism_00065	Vampirism Effect 1		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2EB8222B957E2FEB	abm_vampirism_00080	Vampirism Effect 2		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2EB8022C957E2FEC	abm_vampirism_00100	Vampirism Effect 3		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2EB80A2C957E2FED	abm_vampirism_00120	Vampirism Effect 4		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2EB8122C957E2FEE	abm_vampirism_00140	Vampirism Effect 5		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2EB81A2C957E2FEF	abm_vampirism_00160	Vampirism Effect 6		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2EB8222C957E2FF0	abm_vampirism_00180	Vampirism Effect 7		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2EB8022D957E2FF1	abm_vampirism_00200	Vampirism Effect 8		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_2E080A2D957E2FF2	abm_vampirism_00225	Vampirism Effect 9		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_E8F7C8C200E4E8A8	abm_vampirism_00250	Vampirism Effect 10		a 	the				Gives a magic option stanza enabling you to steal hit points from your enemy.
_4DB1705C693C0A0D	abcfmea15	Fyros Magic Amplifier Plan - Basic Quality		a	the				Crafting plan for Fyros magic Amplifiers.
_FABA9022ED193738	abcfmea15_2	Fyros Magic Amplifier Plan - Medium Quality		a	the				Crafting plan for medium quality Fyros magic Amplifiers.
_35BB32411495A1DD	abcfmea15_3	Fyros Magic Amplifier Plan - High Quality		a	the				Crafting plan for high quality Fyros magic Amplifiers.
_6D93C3019F6C4864	abcmmea15	Matis Magic Amplifier Plan - Basic Quality		a	the				Crafting plan for Matis magic Amplifiers.
_7306FC24ADA87246	abcmmea15_2	Matis Magic Amplifier Plan - Medium Quality		a	the				Crafting plan for medium quality Matis magic Amplifiers.
_661D8723EC51D3E1	abcmmea15_3	Matis Magic Amplifier Plan - High Quality		a	the				Crafting plan for high quality Matis magic Amplifiers.
_14D59B97BACC06CA	abctmea15	Tryker Magic Amplifier Plan - Basic Quality		a	the				Crafting plan for Tryker magic Amplifiers.
_27901E3D27446F41	abctmea15_2	Tryker Magic Amplifier Plan - Medium Quality		a	the				Crafting plan for medium quality Tryker magic Amplifiers.
_366A324776B1163B	abctmea15_3	Tryker Magic Amplifier Plan - High Quality		a	the				Crafting plan for high quality Tryker magic Amplifiers.
_94577C31A31913D5	abczmea15	Zoraï Magic Amplifier Plan - Basic Quality		a	the				Crafting plan for Zoraï magic Amplifiers.
_926D2A6BCAAE2AEE	abczmea15_2	Zoraï Magic Amplifier Plan - Medium Quality		a	the				Crafting plan for medium quality Zoraï magic Amplifiers.
_38B19DB7E4BFE6F2	abczmea15_3	Zoraï Magic Amplifier Plan - High Quality		a	the				Crafting plan for high quality Zoraï magic Amplifiers.
_FB8866518BC965BF	abmtcfme00020	Sap Recharge Upgrade		a	the				Gives a stanza enabling you to recharge the sap on your equipped weapon.
_BC8866518BC965BF	abmtcfme00050	Sap Recharge Upgrade		a	the				Gives a stanza enabling you to recharge the sap on your equipped weapon.
_7B9866518BC965BF	abmtcfme00100	Sap Recharge Upgrade		a	the				Gives a stanza enabling you to recharge the sap on your equipped weapon.
_BC9866518BC965BF	abmtcfme00150	Sap Recharge Upgrade		a	the				Gives a stanza enabling you to recharge the sap on your equipped weapon.
_7BA866518BC965BF	abmtcfme00200	Sap Recharge Upgrade		a	the				Gives a stanza enabling you to recharge the sap on your equipped weapon.
_BCA866518BC965BF	abmtcfme00250	Sap Recharge Upgrade		a	the				Gives a stanza enabling you to recharge the sap on your equipped weapon.
_74A51A814B4B4FC6	abmdalmf00030	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_B5A51A814B4B4FC6	abmdalmf00040	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_F5A51A814B4B4FC6	abmdalmf00050	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_35A51A814B4B4FCB	abmdalmf00065	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_B6A51A814B4B4FC6	abmdalmf00080	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_B4B51A814B4B4FC6	abmdalmf00100	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_34B51A814B4B4FC6	abmdalmf00120	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_B5B51A814B4B4FC6	abmdalmf00140	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_35B51A814B4B4FC6	abmdalmf00160	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_B6B51A814B4B4FC6	abmdalmf00180	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_B4C51A814B4B4FC6	abmdalmf00200	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_34C51A814B4B4FCB	abmdalmf00225	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_F5C51A814B4B4FC6	abmdalmf00250	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_B6B2FC6CB86DE37E	abmdalmm00030	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_F7B2FC6CB86DE37E	abmdalmm00040	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_37B2FC6CB86DE37E	abmdalmm00050	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_77B2FC6CB86DE383	abmdalmm00065	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_F8B2FC6CB86DE37E	abmdalmm00080	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_F6C2FC6CB86DE37E	abmdalmm00100	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_76C2FC6CB86DE37E	abmdalmm00120	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_F7C2FC6CB86DE37E	abmdalmm00140	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_77C2FC6CB86DE37E	abmdalmm00160	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_F8C2FC6CB86DE37E	abmdalmm00180	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
_F6D2FC6CB86DE37E	abmdalmm00200	Sleep Upgrade		a	the				Gives a stanza to create Sleep spells.
